I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-96901,-172311,-116741,33600,118199,110725,Spoofed
-96900,-172310,-116740,33601,118200,110726,Spoofed
-96899,-172309,-116739,33602,118201,110727,Spoofed
-96898,-172308,-116738,33603,118202,110728,Spoofed
-96897,-172307,-116737,33604,118203,110729,Spoofed
-96896,-172306,-116736,33605,118204,110730,Spoofed
-96895,-172305,-116735,33606,118205,110731,Spoofed
-96894,-172304,-116734,33607,118206,110732,Spoofed
-96893,-172303,-116733,33608,118207,110733,Spoofed
-96892,-172302,-116732,33609,118208,110734,Spoofed
-96891,-172301,-116731,33610,118209,110735,Spoofed
-96890,-172300,-116730,33611,118210,110736,Spoofed
-96889,-172299,-116729,33612,118211,110737,Spoofed
-96888,-172298,-116728,33613,118212,110738,Spoofed
-96887,-172297,-116727,33614,118213,110739,Spoofed
-96886,-172296,-116726,33615,118214,110740,Spoofed
-96885,-172295,-116725,33616,118215,110741,Spoofed
-96884,-172294,-116724,33617,118216,110742,Spoofed
-96883,-172293,-116723,33618,118217,110743,Spoofed
-96882,-172292,-116722,33619,118218,110744,Spoofed
-96881,-172291,-116721,33620,118219,110745,Spoofed
-96880,-172290,-116720,33621,118220,110746,Spoofed
-96879,-172289,-116719,33622,118221,110747,Spoofed
-96878,-172288,-116718,33623,118222,110748,Spoofed
-96877,-172287,-116717,33624,118223,110749,Spoofed
-96876,-172286,-116716,33625,118224,110750,Spoofed
-96875,-172285,-116715,33626,118225,110751,Spoofed
-96874,-172284,-116714,33627,118226,110752,Spoofed
-96873,-172283,-116713,33628,118227,110753,Spoofed
-96872,-172282,-116712,33629,118228,110754,Spoofed
-96871,-172281,-116711,33630,118229,110755,Spoofed
-96870,-172280,-116710,33631,118230,110756,Spoofed
-96869,-172279,-116709,33632,118231,110757,Spoofed
-96868,-172278,-116708,33633,118232,110758,Spoofed
-96867,-172277,-116707,33634,118233,110759,Spoofed
-96866,-172276,-116706,33635,118234,110760,Spoofed
-96865,-172275,-116705,33636,118235,110761,Spoofed
-96864,-172274,-116704,33637,118236,110762,Spoofed
-96863,-172273,-116703,33638,118237,110763,Spoofed
-96862,-172272,-116702,33639,118238,110764,Spoofed
-96861,-172271,-116701,33640,118239,110765,Spoofed
-96860,-172270,-116700,33641,118240,110766,Spoofed
-96859,-172269,-116699,33642,118241,110767,Spoofed
-96858,-172268,-116698,33643,118242,110768,Spoofed
-96857,-172267,-116697,33644,118243,110769,Spoofed
-96856,-172266,-116696,33645,118244,110770,Spoofed
-96855,-172265,-116695,33646,118245,110771,Spoofed
-96854,-172264,-116694,33647,118246,110772,Spoofed
-96853,-172263,-116693,33648,118247,110773,Spoofed
-96852,-172262,-116692,33649,118248,110774,Spoofed
-96851,-172261,-116691,33650,118249,110775,Spoofed
-96850,-172260,-116690,33651,118250,110776,Spoofed
-96849,-172259,-116689,33652,118251,110777,Spoofed
-96848,-172258,-116688,33653,118252,110778,Spoofed
-96847,-172257,-116687,33654,118253,110779,Spoofed
-96846,-172256,-116686,33655,118254,110780,Spoofed
-96845,-172255,-116685,33656,118255,110781,Spoofed
-96844,-172254,-116684,33657,118256,110782,Spoofed
-96843,-172253,-116683,33658,118257,110783,Spoofed
-96842,-172252,-116682,33659,118258,110784,Spoofed
-96841,-172251,-116681,33660,118259,110785,Spoofed
-96840,-172250,-116680,33661,118260,110786,Spoofed
-96839,-172249,-116679,33662,118261,110787,Spoofed
-96838,-172248,-116678,33663,118262,110788,Spoofed
-96837,-172247,-116677,33664,118263,110789,Spoofed
-96836,-172246,-116676,33665,118264,110790,Spoofed
-96835,-172245,-116675,33666,118265,110791,Spoofed
-96834,-172244,-116674,33667,118266,110792,Spoofed
-96833,-172243,-116673,33668,118267,110793,Spoofed
-96832,-172242,-116672,33669,118268,110794,Spoofed
-96831,-172241,-116671,33670,118269,110795,Spoofed
-96830,-172240,-116670,33671,118270,110796,Spoofed
-96829,-172239,-116669,33672,118271,110797,Spoofed
-96828,-172238,-116668,33673,118272,110798,Spoofed
-96827,-172237,-116667,33674,118273,110799,Spoofed
-96826,-172236,-116666,33675,118274,110800,Spoofed
-96825,-172235,-116665,33676,118275,110801,Spoofed
-96824,-172234,-116664,33677,118276,110802,Spoofed
-96823,-172233,-116663,33678,118277,110803,Spoofed
-96822,-172232,-116662,33679,118278,110804,Spoofed
-96821,-172231,-116661,33680,118279,110805,Spoofed
-96820,-172230,-116660,33681,118280,110806,Spoofed
-96819,-172229,-116659,33682,118281,110807,Spoofed
-96818,-172228,-116658,33683,118282,110808,Spoofed
-96817,-172227,-116657,33684,118283,110809,Spoofed
-96816,-172226,-116656,33685,118284,110810,Spoofed
-96815,-172225,-116655,33686,118285,110811,Spoofed
-96814,-172224,-116654,33687,118286,110812,Spoofed
-96813,-172223,-116653,33688,118287,110813,Spoofed
-96812,-172222,-116652,33689,118288,110814,Spoofed
-96811,-172221,-116651,33690,118289,110815,Spoofed
-96810,-172220,-116650,33691,118290,110816,Spoofed
-96809,-172219,-116649,33692,118291,110817,Spoofed
-96808,-172218,-116648,33693,118292,110818,Spoofed
-96807,-172217,-116647,33694,118293,110819,Spoofed
-96806,-172216,-116646,33695,118294,110820,Spoofed
-96805,-172215,-116645,33696,118295,110821,Spoofed
-96804,-172214,-116644,33697,118296,110822,Spoofed
-96803,-172213,-116643,33698,118297,110823,Spoofed
-96802,-172212,-116642,33699,118298,110824,Spoofed
-96801,-172211,-116641,33700,118299,110825,Spoofed
-96800,-172210,-116640,33701,118300,110826,Spoofed
-96799,-172209,-116639,33702,118301,110827,Spoofed
-96798,-172208,-116638,33703,118302,110828,Spoofed
-96797,-172207,-116637,33704,118303,110829,Spoofed
-96796,-172206,-116636,33705,118304,110830,Spoofed
-96795,-172205,-116635,33706,118305,110831,Spoofed
-96794,-172204,-116634,33707,118306,110832,Spoofed
-96793,-172203,-116633,33708,118307,110833,Spoofed
-96792,-172202,-116632,33709,118308,110834,Spoofed
-96791,-172201,-116631,33710,118309,110835,Spoofed
-96790,-172200,-116630,33711,118310,110836,Spoofed
-96789,-172199,-116629,33712,118311,110837,Spoofed
-96788,-172198,-116628,33713,118312,110838,Spoofed
-96787,-172197,-116627,33714,118313,110839,Spoofed
-96786,-172196,-116626,33715,118314,110840,Spoofed
-96785,-172195,-116625,33716,118315,110841,Spoofed
-96784,-172194,-116624,33717,118316,110842,Spoofed
-96783,-172193,-116623,33718,118317,110843,Spoofed
-96782,-172192,-116622,33719,118318,110844,Spoofed
-96781,-172191,-116621,33720,118319,110845,Spoofed
-96780,-172190,-116620,33721,118320,110846,Spoofed
-96779,-172189,-116619,33722,118321,110847,Spoofed
-96778,-172188,-116618,33723,118322,110848,Spoofed
-96777,-172187,-116617,33724,118323,110849,Spoofed
-96776,-172186,-116616,33725,118324,110850,Spoofed
-96775,-172185,-116615,33726,118325,110851,Spoofed
-96774,-172184,-116614,33727,118326,110852,Spoofed
-96773,-172183,-116613,33728,118327,110853,Spoofed
-96772,-172182,-116612,33729,118328,110854,Spoofed
-96771,-172181,-116611,33730,118329,110855,Spoofed
-96770,-172180,-116610,33731,118330,110856,Spoofed
-96769,-172179,-116609,33732,118331,110857,Spoofed
-96768,-172178,-116608,33733,118332,110858,Spoofed
-96767,-172177,-116607,33734,118333,110859,Spoofed
-96766,-172176,-116606,33735,118334,110860,Spoofed
-96765,-172175,-116605,33736,118335,110861,Spoofed
-96764,-172174,-116604,33737,118336,110862,Spoofed
-96763,-172173,-116603,33738,118337,110863,Spoofed
-96762,-172172,-116602,33739,118338,110864,Spoofed
-96761,-172171,-116601,33740,118339,110865,Spoofed
-96760,-172170,-116600,33741,118340,110866,Spoofed
-96759,-172169,-116599,33742,118341,110867,Spoofed
-96758,-172168,-116598,33743,118342,110868,Spoofed
-96757,-172167,-116597,33744,118343,110869,Spoofed
-96756,-172166,-116596,33745,118344,110870,Spoofed
-96755,-172165,-116595,33746,118345,110871,Spoofed
-96754,-172164,-116594,33747,118346,110872,Spoofed
-96753,-172163,-116593,33748,118347,110873,Spoofed
-96752,-172162,-116592,33749,118348,110874,Spoofed
-96751,-172161,-116591,33750,118349,110875,Spoofed
-96750,-172160,-116590,33751,118350,110876,Spoofed
-96749,-172159,-116589,33752,118351,110877,Spoofed
-96748,-172158,-116588,33753,118352,110878,Spoofed
-96747,-172157,-116587,33754,118353,110879,Spoofed
-96746,-172156,-116586,33755,118354,110880,Spoofed
-96745,-172155,-116585,33756,118355,110881,Spoofed
-96744,-172154,-116584,33757,118356,110882,Spoofed
-96743,-172153,-116583,33758,118357,110883,Spoofed
-96742,-172152,-116582,33759,118358,110884,Spoofed
-96741,-172151,-116581,33760,118359,110885,Spoofed
-96740,-172150,-116580,33761,118360,110886,Spoofed
-96739,-172149,-116579,33762,118361,110887,Spoofed
-96738,-172148,-116578,33763,118362,110888,Spoofed
-96737,-172147,-116577,33764,118363,110889,Spoofed
-96736,-172146,-116576,33765,118364,110890,Spoofed
-96735,-172145,-116575,33766,118365,110891,Spoofed
-96734,-172144,-116574,33767,118366,110892,Spoofed
-96733,-172143,-116573,33768,118367,110893,Spoofed
-96732,-172142,-116572,33769,118368,110894,Spoofed
-96731,-172141,-116571,33770,118369,110895,Spoofed
-96730,-172140,-116570,33771,118370,110896,Spoofed
-96729,-172139,-116569,33772,118371,110897,Spoofed
-96728,-172138,-116568,33773,118372,110898,Spoofed
-96727,-172137,-116567,33774,118373,110899,Spoofed
-96726,-172136,-116566,33775,118374,110900,Spoofed
-96725,-172135,-116565,33776,118375,110901,Spoofed
-96724,-172134,-116564,33777,118376,110902,Spoofed
-96723,-172133,-116563,33778,118377,110903,Spoofed
-96722,-172132,-116562,33779,118378,110904,Spoofed
-96721,-172131,-116561,33780,118379,110905,Spoofed
-96720,-172130,-116560,33781,118380,110906,Spoofed
-96719,-172129,-116559,33782,118381,110907,Spoofed
-96718,-172128,-116558,33783,118382,110908,Spoofed
-96717,-172127,-116557,33784,118383,110909,Spoofed
-96716,-172126,-116556,33785,118384,110910,Spoofed
-96715,-172125,-116555,33786,118385,110911,Spoofed
-96714,-172124,-116554,33787,118386,110912,Spoofed
-96713,-172123,-116553,33788,118387,110913,Spoofed
-96712,-172122,-116552,33789,118388,110914,Spoofed
-96711,-172121,-116551,33790,118389,110915,Spoofed
-96710,-172120,-116550,33791,118390,110916,Spoofed
-96709,-172119,-116549,33792,118391,110917,Spoofed
-96708,-172118,-116548,33793,118392,110918,Spoofed
-96707,-172117,-116547,33794,118393,110919,Spoofed
-96706,-172116,-116546,33795,118394,110920,Spoofed
-96705,-172115,-116545,33796,118395,110921,Spoofed
-96704,-172114,-116544,33797,118396,110922,Spoofed
-96703,-172113,-116543,33798,118397,110923,Spoofed
-96702,-172112,-116542,33799,118398,110924,Spoofed
-96701,-172111,-116541,33800,118399,110925,Spoofed
-96700,-172110,-116540,33801,118400,110926,Spoofed
-96699,-172109,-116539,33802,118401,110927,Spoofed
-96698,-172108,-116538,33803,118402,110928,Spoofed
-96697,-172107,-116537,33804,118403,110929,Spoofed
-96696,-172106,-116536,33805,118404,110930,Spoofed
-96695,-172105,-116535,33806,118405,110931,Spoofed
-96694,-172104,-116534,33807,118406,110932,Spoofed
-96693,-172103,-116533,33808,118407,110933,Spoofed
-96692,-172102,-116532,33809,118408,110934,Spoofed
-96691,-172101,-116531,33810,118409,110935,Spoofed
-96690,-172100,-116530,33811,118410,110936,Spoofed
-96689,-172099,-116529,33812,118411,110937,Spoofed
-96688,-172098,-116528,33813,118412,110938,Spoofed
-96687,-172097,-116527,33814,118413,110939,Spoofed
-96686,-172096,-116526,33815,118414,110940,Spoofed
-96685,-172095,-116525,33816,118415,110941,Spoofed
-96684,-172094,-116524,33817,118416,110942,Spoofed
-96683,-172093,-116523,33818,118417,110943,Spoofed
-96682,-172092,-116522,33819,118418,110944,Spoofed
-96681,-172091,-116521,33820,118419,110945,Spoofed
-96680,-172090,-116520,33821,118420,110946,Spoofed
-96679,-172089,-116519,33822,118421,110947,Spoofed
-96678,-172088,-116518,33823,118422,110948,Spoofed
-96677,-172087,-116517,33824,118423,110949,Spoofed
-96676,-172086,-116516,33825,118424,110950,Spoofed
-96675,-172085,-116515,33826,118425,110951,Spoofed
-96674,-172084,-116514,33827,118426,110952,Spoofed
-96673,-172083,-116513,33828,118427,110953,Spoofed
-96672,-172082,-116512,33829,118428,110954,Spoofed
-96671,-172081,-116511,33830,118429,110955,Spoofed
-96670,-172080,-116510,33831,118430,110956,Spoofed
-96669,-172079,-116509,33832,118431,110957,Spoofed
-96668,-172078,-116508,33833,118432,110958,Spoofed
-96667,-172077,-116507,33834,118433,110959,Spoofed
-96666,-172076,-116506,33835,118434,110960,Spoofed
-96665,-172075,-116505,33836,118435,110961,Spoofed
-96664,-172074,-116504,33837,118436,110962,Spoofed
-96663,-172073,-116503,33838,118437,110963,Spoofed
-96662,-172072,-116502,33839,118438,110964,Spoofed
-96661,-172071,-116501,33840,118439,110965,Spoofed
-96660,-172070,-116500,33841,118440,110966,Spoofed
-96659,-172069,-116499,33842,118441,110967,Spoofed
-96658,-172068,-116498,33843,118442,110968,Spoofed
-96657,-172067,-116497,33844,118443,110969,Spoofed
-96656,-172066,-116496,33845,118444,110970,Spoofed
-96655,-172065,-116495,33846,118445,110971,Spoofed
-96654,-172064,-116494,33847,118446,110972,Spoofed
-96653,-172063,-116493,33848,118447,110973,Spoofed
-96652,-172062,-116492,33849,118448,110974,Spoofed
-96651,-172061,-116491,33850,118449,110975,Spoofed
-96650,-172060,-116490,33851,118450,110976,Spoofed
-96649,-172059,-116489,33852,118451,110977,Spoofed
-96648,-172058,-116488,33853,118452,110978,Spoofed
-96647,-172057,-116487,33854,118453,110979,Spoofed
-96646,-172056,-116486,33855,118454,110980,Spoofed
-96645,-172055,-116485,33856,118455,110981,Spoofed
-96644,-172054,-116484,33857,118456,110982,Spoofed
-96643,-172053,-116483,33858,118457,110983,Spoofed
-96642,-172052,-116482,33859,118458,110984,Spoofed
-96641,-172051,-116481,33860,118459,110985,Spoofed
-96640,-172050,-116480,33861,118460,110986,Spoofed
-96639,-172049,-116479,33862,118461,110987,Spoofed
-96638,-172048,-116478,33863,118462,110988,Spoofed
-96637,-172047,-116477,33864,118463,110989,Spoofed
-96636,-172046,-116476,33865,118464,110990,Spoofed
-96635,-172045,-116475,33866,118465,110991,Spoofed
-96634,-172044,-116474,33867,118466,110992,Spoofed
-96633,-172043,-116473,33868,118467,110993,Spoofed
-96632,-172042,-116472,33869,118468,110994,Spoofed
-96631,-172041,-116471,33870,118469,110995,Spoofed
-96630,-172040,-116470,33871,118470,110996,Spoofed
-96629,-172039,-116469,33872,118471,110997,Spoofed
-96628,-172038,-116468,33873,118472,110998,Spoofed
-96627,-172037,-116467,33874,118473,110999,Spoofed
-96626,-172036,-116466,33875,118474,111000,Spoofed
-96625,-172035,-116465,33876,118475,111001,Spoofed
-96624,-172034,-116464,33877,118476,111002,Spoofed
-96623,-172033,-116463,33878,118477,111003,Spoofed
-96622,-172032,-116462,33879,118478,111004,Spoofed
-96621,-172031,-116461,33880,118479,111005,Spoofed
-96620,-172030,-116460,33881,118480,111006,Spoofed
-96619,-172029,-116459,33882,118481,111007,Spoofed
-96618,-172028,-116458,33883,118482,111008,Spoofed
-96617,-172027,-116457,33884,118483,111009,Spoofed
-96616,-172026,-116456,33885,118484,111010,Spoofed
-96615,-172025,-116455,33886,118485,111011,Spoofed
-96614,-172024,-116454,33887,118486,111012,Spoofed
-96613,-172023,-116453,33888,118487,111013,Spoofed
-96612,-172022,-116452,33889,118488,111014,Spoofed
-96611,-172021,-116451,33890,118489,111015,Spoofed
-96610,-172020,-116450,33891,118490,111016,Spoofed
-96609,-172019,-116449,33892,118491,111017,Spoofed
-96608,-172018,-116448,33893,118492,111018,Spoofed
-96607,-172017,-116447,33894,118493,111019,Spoofed
-96606,-172016,-116446,33895,118494,111020,Spoofed
-96605,-172015,-116445,33896,118495,111021,Spoofed
-96604,-172014,-116444,33897,118496,111022,Spoofed
-96603,-172013,-116443,33898,118497,111023,Spoofed
-96602,-172012,-116442,33899,118498,111024,Spoofed
-96601,-172011,-116441,33900,118499,111025,Spoofed
-96600,-172010,-116440,33901,118500,111026,Spoofed
-96599,-172009,-116439,33902,118501,111027,Spoofed
-96598,-172008,-116438,33903,118502,111028,Spoofed
-96597,-172007,-116437,33904,118503,111029,Spoofed
-96596,-172006,-116436,33905,118504,111030,Spoofed
-96595,-172005,-116435,33906,118505,111031,Spoofed
-96594,-172004,-116434,33907,118506,111032,Spoofed
-96593,-172003,-116433,33908,118507,111033,Spoofed
-96592,-172002,-116432,33909,118508,111034,Spoofed
-96591,-172001,-116431,33910,118509,111035,Spoofed
-96590,-172000,-116430,33911,118510,111036,Spoofed
-96589,-171999,-116429,33912,118511,111037,Spoofed
-96588,-171998,-116428,33913,118512,111038,Spoofed
-96587,-171997,-116427,33914,118513,111039,Spoofed
-96586,-171996,-116426,33915,118514,111040,Spoofed
-96585,-171995,-116425,33916,118515,111041,Spoofed
-96584,-171994,-116424,33917,118516,111042,Spoofed
-96583,-171993,-116423,33918,118517,111043,Spoofed
-96582,-171992,-116422,33919,118518,111044,Spoofed
-96581,-171991,-116421,33920,118519,111045,Spoofed
-96580,-171990,-116420,33921,118520,111046,Spoofed
-96579,-171989,-116419,33922,118521,111047,Spoofed
-96578,-171988,-116418,33923,118522,111048,Spoofed
-96577,-171987,-116417,33924,118523,111049,Spoofed
-96576,-171986,-116416,33925,118524,111050,Spoofed
-96575,-171985,-116415,33926,118525,111051,Spoofed
-96574,-171984,-116414,33927,118526,111052,Spoofed
-96573,-171983,-116413,33928,118527,111053,Spoofed
-96572,-171982,-116412,33929,118528,111054,Spoofed
-96571,-171981,-116411,33930,118529,111055,Spoofed
-96570,-171980,-116410,33931,118530,111056,Spoofed
-96569,-171979,-116409,33932,118531,111057,Spoofed
-96568,-171978,-116408,33933,118532,111058,Spoofed
-96567,-171977,-116407,33934,118533,111059,Spoofed
-96566,-171976,-116406,33935,118534,111060,Spoofed
-96565,-171975,-116405,33936,118535,111061,Spoofed
-96564,-171974,-116404,33937,118536,111062,Spoofed
-96563,-171973,-116403,33938,118537,111063,Spoofed
-96562,-171972,-116402,33939,118538,111064,Spoofed
-96561,-171971,-116401,33940,118539,111065,Spoofed
-96560,-171970,-116400,33941,118540,111066,Spoofed
-96559,-171969,-116399,33942,118541,111067,Spoofed
-96558,-171968,-116398,33943,118542,111068,Spoofed
-96557,-171967,-116397,33944,118543,111069,Spoofed
-96556,-171966,-116396,33945,118544,111070,Spoofed
-96555,-171965,-116395,33946,118545,111071,Spoofed
-96554,-171964,-116394,33947,118546,111072,Spoofed
-96553,-171963,-116393,33948,118547,111073,Spoofed
