I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-76965,-147127,-134447,-258927,-35348,188793,Spoofed
-76964,-147126,-134446,-258926,-35347,188794,Spoofed
-76963,-147125,-134445,-258925,-35346,188795,Spoofed
-76962,-147124,-134444,-258924,-35345,188796,Spoofed
-76961,-147123,-134443,-258923,-35344,188797,Spoofed
-76960,-147122,-134442,-258922,-35343,188798,Spoofed
-76959,-147121,-134441,-258921,-35342,188799,Spoofed
-76958,-147120,-134440,-258920,-35341,188800,Spoofed
-76957,-147119,-134439,-258919,-35340,188801,Spoofed
-76956,-147118,-134438,-258918,-35339,188802,Spoofed
-76955,-147117,-134437,-258917,-35338,188803,Spoofed
-76954,-147116,-134436,-258916,-35337,188804,Spoofed
-76953,-147115,-134435,-258915,-35336,188805,Spoofed
-76952,-147114,-134434,-258914,-35335,188806,Spoofed
-76951,-147113,-134433,-258913,-35334,188807,Spoofed
-76950,-147112,-134432,-258912,-35333,188808,Spoofed
-76949,-147111,-134431,-258911,-35332,188809,Spoofed
-76948,-147110,-134430,-258910,-35331,188810,Spoofed
-76947,-147109,-134429,-258909,-35330,188811,Spoofed
-76946,-147108,-134428,-258908,-35329,188812,Spoofed
-76945,-147107,-134427,-258907,-35328,188813,Spoofed
-76944,-147106,-134426,-258906,-35327,188814,Spoofed
-76943,-147105,-134425,-258905,-35326,188815,Spoofed
-76942,-147104,-134424,-258904,-35325,188816,Spoofed
-76941,-147103,-134423,-258903,-35324,188817,Spoofed
-76940,-147102,-134422,-258902,-35323,188818,Spoofed
-76939,-147101,-134421,-258901,-35322,188819,Spoofed
-76938,-147100,-134420,-258900,-35321,188820,Spoofed
-76937,-147099,-134419,-258899,-35320,188821,Spoofed
-76936,-147098,-134418,-258898,-35319,188822,Spoofed
-76935,-147097,-134417,-258897,-35318,188823,Spoofed
-76934,-147096,-134416,-258896,-35317,188824,Spoofed
-76933,-147095,-134415,-258895,-35316,188825,Spoofed
-76932,-147094,-134414,-258894,-35315,188826,Spoofed
-76931,-147093,-134413,-258893,-35314,188827,Spoofed
-76930,-147092,-134412,-258892,-35313,188828,Spoofed
-76929,-147091,-134411,-258891,-35312,188829,Spoofed
-76928,-147090,-134410,-258890,-35311,188830,Spoofed
-76927,-147089,-134409,-258889,-35310,188831,Spoofed
-76926,-147088,-134408,-258888,-35309,188832,Spoofed
-76925,-147087,-134407,-258887,-35308,188833,Spoofed
-76924,-147086,-134406,-258886,-35307,188834,Spoofed
-76923,-147085,-134405,-258885,-35306,188835,Spoofed
-76922,-147084,-134404,-258884,-35305,188836,Spoofed
-76921,-147083,-134403,-258883,-35304,188837,Spoofed
-76920,-147082,-134402,-258882,-35303,188838,Spoofed
-76919,-147081,-134401,-258881,-35302,188839,Spoofed
-76918,-147080,-134400,-258880,-35301,188840,Spoofed
-76917,-147079,-134399,-258879,-35300,188841,Spoofed
-76916,-147078,-134398,-258878,-35299,188842,Spoofed
-76915,-147077,-134397,-258877,-35298,188843,Spoofed
-76914,-147076,-134396,-258876,-35297,188844,Spoofed
-76913,-147075,-134395,-258875,-35296,188845,Spoofed
-76912,-147074,-134394,-258874,-35295,188846,Spoofed
-76911,-147073,-134393,-258873,-35294,188847,Spoofed
-76910,-147072,-134392,-258872,-35293,188848,Spoofed
-76909,-147071,-134391,-258871,-35292,188849,Spoofed
-76908,-147070,-134390,-258870,-35291,188850,Spoofed
-76907,-147069,-134389,-258869,-35290,188851,Spoofed
-76906,-147068,-134388,-258868,-35289,188852,Spoofed
-76905,-147067,-134387,-258867,-35288,188853,Spoofed
-76904,-147066,-134386,-258866,-35287,188854,Spoofed
-76903,-147065,-134385,-258865,-35286,188855,Spoofed
-76902,-147064,-134384,-258864,-35285,188856,Spoofed
-76901,-147063,-134383,-258863,-35284,188857,Spoofed
-76900,-147062,-134382,-258862,-35283,188858,Spoofed
-76899,-147061,-134381,-258861,-35282,188859,Spoofed
-76898,-147060,-134380,-258860,-35281,188860,Spoofed
-76897,-147059,-134379,-258859,-35280,188861,Spoofed
-76896,-147058,-134378,-258858,-35279,188862,Spoofed
-76895,-147057,-134377,-258857,-35278,188863,Spoofed
-76894,-147056,-134376,-258856,-35277,188864,Spoofed
-76893,-147055,-134375,-258855,-35276,188865,Spoofed
-76892,-147054,-134374,-258854,-35275,188866,Spoofed
-76891,-147053,-134373,-258853,-35274,188867,Spoofed
-76890,-147052,-134372,-258852,-35273,188868,Spoofed
-76889,-147051,-134371,-258851,-35272,188869,Spoofed
-76888,-147050,-134370,-258850,-35271,188870,Spoofed
-76887,-147049,-134369,-258849,-35270,188871,Spoofed
-76886,-147048,-134368,-258848,-35269,188872,Spoofed
-76885,-147047,-134367,-258847,-35268,188873,Spoofed
-76884,-147046,-134366,-258846,-35267,188874,Spoofed
-76883,-147045,-134365,-258845,-35266,188875,Spoofed
-76882,-147044,-134364,-258844,-35265,188876,Spoofed
-76881,-147043,-134363,-258843,-35264,188877,Spoofed
-76880,-147042,-134362,-258842,-35263,188878,Spoofed
-76879,-147041,-134361,-258841,-35262,188879,Spoofed
-76878,-147040,-134360,-258840,-35261,188880,Spoofed
-76877,-147039,-134359,-258839,-35260,188881,Spoofed
-76876,-147038,-134358,-258838,-35259,188882,Spoofed
-76875,-147037,-134357,-258837,-35258,188883,Spoofed
-76874,-147036,-134356,-258836,-35257,188884,Spoofed
-76873,-147035,-134355,-258835,-35256,188885,Spoofed
-76872,-147034,-134354,-258834,-35255,188886,Spoofed
-76871,-147033,-134353,-258833,-35254,188887,Spoofed
-76870,-147032,-134352,-258832,-35253,188888,Spoofed
-76869,-147031,-134351,-258831,-35252,188889,Spoofed
-76868,-147030,-134350,-258830,-35251,188890,Spoofed
-76867,-147029,-134349,-258829,-35250,188891,Spoofed
-76866,-147028,-134348,-258828,-35249,188892,Spoofed
-76865,-147027,-134347,-258827,-35248,188893,Spoofed
-76864,-147026,-134346,-258826,-35247,188894,Spoofed
-76863,-147025,-134345,-258825,-35246,188895,Spoofed
-76862,-147024,-134344,-258824,-35245,188896,Spoofed
-76861,-147023,-134343,-258823,-35244,188897,Spoofed
-76860,-147022,-134342,-258822,-35243,188898,Spoofed
-76859,-147021,-134341,-258821,-35242,188899,Spoofed
-76858,-147020,-134340,-258820,-35241,188900,Spoofed
-76857,-147019,-134339,-258819,-35240,188901,Spoofed
-76856,-147018,-134338,-258818,-35239,188902,Spoofed
-76855,-147017,-134337,-258817,-35238,188903,Spoofed
-76854,-147016,-134336,-258816,-35237,188904,Spoofed
-76853,-147015,-134335,-258815,-35236,188905,Spoofed
-76852,-147014,-134334,-258814,-35235,188906,Spoofed
-76851,-147013,-134333,-258813,-35234,188907,Spoofed
-76850,-147012,-134332,-258812,-35233,188908,Spoofed
-76849,-147011,-134331,-258811,-35232,188909,Spoofed
-76848,-147010,-134330,-258810,-35231,188910,Spoofed
-76847,-147009,-134329,-258809,-35230,188911,Spoofed
-76846,-147008,-134328,-258808,-35229,188912,Spoofed
-76845,-147007,-134327,-258807,-35228,188913,Spoofed
-76844,-147006,-134326,-258806,-35227,188914,Spoofed
-76843,-147005,-134325,-258805,-35226,188915,Spoofed
-76842,-147004,-134324,-258804,-35225,188916,Spoofed
-76841,-147003,-134323,-258803,-35224,188917,Spoofed
-76840,-147002,-134322,-258802,-35223,188918,Spoofed
-76839,-147001,-134321,-258801,-35222,188919,Spoofed
-76838,-147000,-134320,-258800,-35221,188920,Spoofed
-76837,-146999,-134319,-258799,-35220,188921,Spoofed
-76836,-146998,-134318,-258798,-35219,188922,Spoofed
-76835,-146997,-134317,-258797,-35218,188923,Spoofed
-76834,-146996,-134316,-258796,-35217,188924,Spoofed
-76833,-146995,-134315,-258795,-35216,188925,Spoofed
-76832,-146994,-134314,-258794,-35215,188926,Spoofed
-76831,-146993,-134313,-258793,-35214,188927,Spoofed
-76830,-146992,-134312,-258792,-35213,188928,Spoofed
-76829,-146991,-134311,-258791,-35212,188929,Spoofed
-76828,-146990,-134310,-258790,-35211,188930,Spoofed
-76827,-146989,-134309,-258789,-35210,188931,Spoofed
-76826,-146988,-134308,-258788,-35209,188932,Spoofed
-76825,-146987,-134307,-258787,-35208,188933,Spoofed
-76824,-146986,-134306,-258786,-35207,188934,Spoofed
-76823,-146985,-134305,-258785,-35206,188935,Spoofed
-76822,-146984,-134304,-258784,-35205,188936,Spoofed
-76821,-146983,-134303,-258783,-35204,188937,Spoofed
-76820,-146982,-134302,-258782,-35203,188938,Spoofed
-76819,-146981,-134301,-258781,-35202,188939,Spoofed
-76818,-146980,-134300,-258780,-35201,188940,Spoofed
-76817,-146979,-134299,-258779,-35200,188941,Spoofed
-76816,-146978,-134298,-258778,-35199,188942,Spoofed
-76815,-146977,-134297,-258777,-35198,188943,Spoofed
-76814,-146976,-134296,-258776,-35197,188944,Spoofed
-76813,-146975,-134295,-258775,-35196,188945,Spoofed
-76812,-146974,-134294,-258774,-35195,188946,Spoofed
-76811,-146973,-134293,-258773,-35194,188947,Spoofed
-76810,-146972,-134292,-258772,-35193,188948,Spoofed
-76809,-146971,-134291,-258771,-35192,188949,Spoofed
-76808,-146970,-134290,-258770,-35191,188950,Spoofed
-76807,-146969,-134289,-258769,-35190,188951,Spoofed
-76806,-146968,-134288,-258768,-35189,188952,Spoofed
-76805,-146967,-134287,-258767,-35188,188953,Spoofed
-76804,-146966,-134286,-258766,-35187,188954,Spoofed
-76803,-146965,-134285,-258765,-35186,188955,Spoofed
-76802,-146964,-134284,-258764,-35185,188956,Spoofed
-76801,-146963,-134283,-258763,-35184,188957,Spoofed
-76800,-146962,-134282,-258762,-35183,188958,Spoofed
-76799,-146961,-134281,-258761,-35182,188959,Spoofed
-76798,-146960,-134280,-258760,-35181,188960,Spoofed
-76797,-146959,-134279,-258759,-35180,188961,Spoofed
-76796,-146958,-134278,-258758,-35179,188962,Spoofed
-76795,-146957,-134277,-258757,-35178,188963,Spoofed
-76794,-146956,-134276,-258756,-35177,188964,Spoofed
-76793,-146955,-134275,-258755,-35176,188965,Spoofed
-76792,-146954,-134274,-258754,-35175,188966,Spoofed
-76791,-146953,-134273,-258753,-35174,188967,Spoofed
-76790,-146952,-134272,-258752,-35173,188968,Spoofed
-76789,-146951,-134271,-258751,-35172,188969,Spoofed
-76788,-146950,-134270,-258750,-35171,188970,Spoofed
-76787,-146949,-134269,-258749,-35170,188971,Spoofed
-76786,-146948,-134268,-258748,-35169,188972,Spoofed
-76785,-146947,-134267,-258747,-35168,188973,Spoofed
-76784,-146946,-134266,-258746,-35167,188974,Spoofed
-76783,-146945,-134265,-258745,-35166,188975,Spoofed
-76782,-146944,-134264,-258744,-35165,188976,Spoofed
-76781,-146943,-134263,-258743,-35164,188977,Spoofed
-76780,-146942,-134262,-258742,-35163,188978,Spoofed
-76779,-146941,-134261,-258741,-35162,188979,Spoofed
-76778,-146940,-134260,-258740,-35161,188980,Spoofed
-76777,-146939,-134259,-258739,-35160,188981,Spoofed
-76776,-146938,-134258,-258738,-35159,188982,Spoofed
-76775,-146937,-134257,-258737,-35158,188983,Spoofed
-76774,-146936,-134256,-258736,-35157,188984,Spoofed
-76773,-146935,-134255,-258735,-35156,188985,Spoofed
-76772,-146934,-134254,-258734,-35155,188986,Spoofed
-76771,-146933,-134253,-258733,-35154,188987,Spoofed
-76770,-146932,-134252,-258732,-35153,188988,Spoofed
-76769,-146931,-134251,-258731,-35152,188989,Spoofed
-76768,-146930,-134250,-258730,-35151,188990,Spoofed
-76767,-146929,-134249,-258729,-35150,188991,Spoofed
-76766,-146928,-134248,-258728,-35149,188992,Spoofed
-76765,-146927,-134247,-258727,-35148,188993,Spoofed
-76764,-146926,-134246,-258726,-35147,188994,Spoofed
-76763,-146925,-134245,-258725,-35146,188995,Spoofed
-76762,-146924,-134244,-258724,-35145,188996,Spoofed
-76761,-146923,-134243,-258723,-35144,188997,Spoofed
-76760,-146922,-134242,-258722,-35143,188998,Spoofed
-76759,-146921,-134241,-258721,-35142,188999,Spoofed
-76758,-146920,-134240,-258720,-35141,189000,Spoofed
-76757,-146919,-134239,-258719,-35140,189001,Spoofed
-76756,-146918,-134238,-258718,-35139,189002,Spoofed
-76755,-146917,-134237,-258717,-35138,189003,Spoofed
-76754,-146916,-134236,-258716,-35137,189004,Spoofed
-76753,-146915,-134235,-258715,-35136,189005,Spoofed
-76752,-146914,-134234,-258714,-35135,189006,Spoofed
-76751,-146913,-134233,-258713,-35134,189007,Spoofed
-76750,-146912,-134232,-258712,-35133,189008,Spoofed
-76749,-146911,-134231,-258711,-35132,189009,Spoofed
-76748,-146910,-134230,-258710,-35131,189010,Spoofed
-76747,-146909,-134229,-258709,-35130,189011,Spoofed
-76746,-146908,-134228,-258708,-35129,189012,Spoofed
-76745,-146907,-134227,-258707,-35128,189013,Spoofed
-76744,-146906,-134226,-258706,-35127,189014,Spoofed
-76743,-146905,-134225,-258705,-35126,189015,Spoofed
-76742,-146904,-134224,-258704,-35125,189016,Spoofed
-76741,-146903,-134223,-258703,-35124,189017,Spoofed
-76740,-146902,-134222,-258702,-35123,189018,Spoofed
-76739,-146901,-134221,-258701,-35122,189019,Spoofed
-76738,-146900,-134220,-258700,-35121,189020,Spoofed
-76737,-146899,-134219,-258699,-35120,189021,Spoofed
-76736,-146898,-134218,-258698,-35119,189022,Spoofed
-76735,-146897,-134217,-258697,-35118,189023,Spoofed
-76734,-146896,-134216,-258696,-35117,189024,Spoofed
-76733,-146895,-134215,-258695,-35116,189025,Spoofed
-76732,-146894,-134214,-258694,-35115,189026,Spoofed
-76731,-146893,-134213,-258693,-35114,189027,Spoofed
-76730,-146892,-134212,-258692,-35113,189028,Spoofed
-76729,-146891,-134211,-258691,-35112,189029,Spoofed
-76728,-146890,-134210,-258690,-35111,189030,Spoofed
-76727,-146889,-134209,-258689,-35110,189031,Spoofed
-76726,-146888,-134208,-258688,-35109,189032,Spoofed
-76725,-146887,-134207,-258687,-35108,189033,Spoofed
-76724,-146886,-134206,-258686,-35107,189034,Spoofed
-76723,-146885,-134205,-258685,-35106,189035,Spoofed
-76722,-146884,-134204,-258684,-35105,189036,Spoofed
-76721,-146883,-134203,-258683,-35104,189037,Spoofed
-76720,-146882,-134202,-258682,-35103,189038,Spoofed
-76719,-146881,-134201,-258681,-35102,189039,Spoofed
-76718,-146880,-134200,-258680,-35101,189040,Spoofed
-76717,-146879,-134199,-258679,-35100,189041,Spoofed
-76716,-146878,-134198,-258678,-35099,189042,Spoofed
-76715,-146877,-134197,-258677,-35098,189043,Spoofed
-76714,-146876,-134196,-258676,-35097,189044,Spoofed
-76713,-146875,-134195,-258675,-35096,189045,Spoofed
-76712,-146874,-134194,-258674,-35095,189046,Spoofed
-76711,-146873,-134193,-258673,-35094,189047,Spoofed
-76710,-146872,-134192,-258672,-35093,189048,Spoofed
-76709,-146871,-134191,-258671,-35092,189049,Spoofed
-76708,-146870,-134190,-258670,-35091,189050,Spoofed
-76707,-146869,-134189,-258669,-35090,189051,Spoofed
-76706,-146868,-134188,-258668,-35089,189052,Spoofed
-76705,-146867,-134187,-258667,-35088,189053,Spoofed
-76704,-146866,-134186,-258666,-35087,189054,Spoofed
-76703,-146865,-134185,-258665,-35086,189055,Spoofed
-76702,-146864,-134184,-258664,-35085,189056,Spoofed
-76701,-146863,-134183,-258663,-35084,189057,Spoofed
-76700,-146862,-134182,-258662,-35083,189058,Spoofed
-76699,-146861,-134181,-258661,-35082,189059,Spoofed
-76698,-146860,-134180,-258660,-35081,189060,Spoofed
-76697,-146859,-134179,-258659,-35080,189061,Spoofed
-76696,-146858,-134178,-258658,-35079,189062,Spoofed
-76695,-146857,-134177,-258657,-35078,189063,Spoofed
-76694,-146856,-134176,-258656,-35077,189064,Spoofed
-76693,-146855,-134175,-258655,-35076,189065,Spoofed
-76692,-146854,-134174,-258654,-35075,189066,Spoofed
-76691,-146853,-134173,-258653,-35074,189067,Spoofed
-76690,-146852,-134172,-258652,-35073,189068,Spoofed
-76689,-146851,-134171,-258651,-35072,189069,Spoofed
-76688,-146850,-134170,-258650,-35071,189070,Spoofed
-76687,-146849,-134169,-258649,-35070,189071,Spoofed
-76686,-146848,-134168,-258648,-35069,189072,Spoofed
-76685,-146847,-134167,-258647,-35068,189073,Spoofed
-76684,-146846,-134166,-258646,-35067,189074,Spoofed
-76683,-146845,-134165,-258645,-35066,189075,Spoofed
-76682,-146844,-134164,-258644,-35065,189076,Spoofed
-76681,-146843,-134163,-258643,-35064,189077,Spoofed
-76680,-146842,-134162,-258642,-35063,189078,Spoofed
-76679,-146841,-134161,-258641,-35062,189079,Spoofed
-76678,-146840,-134160,-258640,-35061,189080,Spoofed
-76677,-146839,-134159,-258639,-35060,189081,Spoofed
-76676,-146838,-134158,-258638,-35059,189082,Spoofed
-76675,-146837,-134157,-258637,-35058,189083,Spoofed
-76674,-146836,-134156,-258636,-35057,189084,Spoofed
-76673,-146835,-134155,-258635,-35056,189085,Spoofed
-76672,-146834,-134154,-258634,-35055,189086,Spoofed
-76671,-146833,-134153,-258633,-35054,189087,Spoofed
-76670,-146832,-134152,-258632,-35053,189088,Spoofed
-76669,-146831,-134151,-258631,-35052,189089,Spoofed
-76668,-146830,-134150,-258630,-35051,189090,Spoofed
-76667,-146829,-134149,-258629,-35050,189091,Spoofed
-76666,-146828,-134148,-258628,-35049,189092,Spoofed
-76665,-146827,-134147,-258627,-35048,189093,Spoofed
-76664,-146826,-134146,-258626,-35047,189094,Spoofed
-76663,-146825,-134145,-258625,-35046,189095,Spoofed
-76662,-146824,-134144,-258624,-35045,189096,Spoofed
-76661,-146823,-134143,-258623,-35044,189097,Spoofed
-76660,-146822,-134142,-258622,-35043,189098,Spoofed
-76659,-146821,-134141,-258621,-35042,189099,Spoofed
-76658,-146820,-134140,-258620,-35041,189100,Spoofed
-76657,-146819,-134139,-258619,-35040,189101,Spoofed
-76656,-146818,-134138,-258618,-35039,189102,Spoofed
-76655,-146817,-134137,-258617,-35038,189103,Spoofed
-76654,-146816,-134136,-258616,-35037,189104,Spoofed
-76653,-146815,-134135,-258615,-35036,189105,Spoofed
-76652,-146814,-134134,-258614,-35035,189106,Spoofed
-76651,-146813,-134133,-258613,-35034,189107,Spoofed
-76650,-146812,-134132,-258612,-35033,189108,Spoofed
-76649,-146811,-134131,-258611,-35032,189109,Spoofed
-76648,-146810,-134130,-258610,-35031,189110,Spoofed
-76647,-146809,-134129,-258609,-35030,189111,Spoofed
-76646,-146808,-134128,-258608,-35029,189112,Spoofed
-76645,-146807,-134127,-258607,-35028,189113,Spoofed
-76644,-146806,-134126,-258606,-35027,189114,Spoofed
-76643,-146805,-134125,-258605,-35026,189115,Spoofed
-76642,-146804,-134124,-258604,-35025,189116,Spoofed
-76641,-146803,-134123,-258603,-35024,189117,Spoofed
-76640,-146802,-134122,-258602,-35023,189118,Spoofed
-76639,-146801,-134121,-258601,-35022,189119,Spoofed
-76638,-146800,-134120,-258600,-35021,189120,Spoofed
-76637,-146799,-134119,-258599,-35020,189121,Spoofed
-76636,-146798,-134118,-258598,-35019,189122,Spoofed
-76635,-146797,-134117,-258597,-35018,189123,Spoofed
-76634,-146796,-134116,-258596,-35017,189124,Spoofed
-76633,-146795,-134115,-258595,-35016,189125,Spoofed
-76632,-146794,-134114,-258594,-35015,189126,Spoofed
-76631,-146793,-134113,-258593,-35014,189127,Spoofed
-76630,-146792,-134112,-258592,-35013,189128,Spoofed
-76629,-146791,-134111,-258591,-35012,189129,Spoofed
-76628,-146790,-134110,-258590,-35011,189130,Spoofed
-76627,-146789,-134109,-258589,-35010,189131,Spoofed
-76626,-146788,-134108,-258588,-35009,189132,Spoofed
-76625,-146787,-134107,-258587,-35008,189133,Spoofed
-76624,-146786,-134106,-258586,-35007,189134,Spoofed
-76623,-146785,-134105,-258585,-35006,189135,Spoofed
-76622,-146784,-134104,-258584,-35005,189136,Spoofed
-76621,-146783,-134103,-258583,-35004,189137,Spoofed
-76620,-146782,-134102,-258582,-35003,189138,Spoofed
-76619,-146781,-134101,-258581,-35002,189139,Spoofed
-76618,-146780,-134100,-258580,-35001,189140,Spoofed
-76617,-146779,-134099,-258579,-35000,189141,Spoofed
-76616,-146778,-134098,-258578,-34999,189142,Spoofed
-76615,-146777,-134097,-258577,-34998,189143,Spoofed
-76614,-146776,-134096,-258576,-34997,189144,Spoofed
-76613,-146775,-134095,-258575,-34996,189145,Spoofed
