I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-52179,-103054,-304454,-147104,20627,-4540,Spoofed
-52178,-103053,-304453,-147103,20628,-4539,Spoofed
-52177,-103052,-304452,-147102,20629,-4538,Spoofed
-52176,-103051,-304451,-147101,20630,-4537,Spoofed
-52175,-103050,-304450,-147100,20631,-4536,Spoofed
-52174,-103049,-304449,-147099,20632,-4535,Spoofed
-52173,-103048,-304448,-147098,20633,-4534,Spoofed
-52172,-103047,-304447,-147097,20634,-4533,Spoofed
-52171,-103046,-304446,-147096,20635,-4532,Spoofed
-52170,-103045,-304445,-147095,20636,-4531,Spoofed
-52169,-103044,-304444,-147094,20637,-4530,Spoofed
-52168,-103043,-304443,-147093,20638,-4529,Spoofed
-52167,-103042,-304442,-147092,20639,-4528,Spoofed
-52166,-103041,-304441,-147091,20640,-4527,Spoofed
-52165,-103040,-304440,-147090,20641,-4526,Spoofed
-52164,-103039,-304439,-147089,20642,-4525,Spoofed
-52163,-103038,-304438,-147088,20643,-4524,Spoofed
-52162,-103037,-304437,-147087,20644,-4523,Spoofed
-52161,-103036,-304436,-147086,20645,-4522,Spoofed
-52160,-103035,-304435,-147085,20646,-4521,Spoofed
-52159,-103034,-304434,-147084,20647,-4520,Spoofed
-52158,-103033,-304433,-147083,20648,-4519,Spoofed
-52157,-103032,-304432,-147082,20649,-4518,Spoofed
-52156,-103031,-304431,-147081,20650,-4517,Spoofed
-52155,-103030,-304430,-147080,20651,-4516,Spoofed
-52154,-103029,-304429,-147079,20652,-4515,Spoofed
-52153,-103028,-304428,-147078,20653,-4514,Spoofed
-52152,-103027,-304427,-147077,20654,-4513,Spoofed
-52151,-103026,-304426,-147076,20655,-4512,Spoofed
-52150,-103025,-304425,-147075,20656,-4511,Spoofed
-52149,-103024,-304424,-147074,20657,-4510,Spoofed
-52148,-103023,-304423,-147073,20658,-4509,Spoofed
-52147,-103022,-304422,-147072,20659,-4508,Spoofed
-52146,-103021,-304421,-147071,20660,-4507,Spoofed
-52145,-103020,-304420,-147070,20661,-4506,Spoofed
-52144,-103019,-304419,-147069,20662,-4505,Spoofed
-52143,-103018,-304418,-147068,20663,-4504,Spoofed
-52142,-103017,-304417,-147067,20664,-4503,Spoofed
-52141,-103016,-304416,-147066,20665,-4502,Spoofed
-52140,-103015,-304415,-147065,20666,-4501,Spoofed
-52139,-103014,-304414,-147064,20667,-4500,Spoofed
-52138,-103013,-304413,-147063,20668,-4499,Spoofed
-52137,-103012,-304412,-147062,20669,-4498,Spoofed
-52136,-103011,-304411,-147061,20670,-4497,Spoofed
-52135,-103010,-304410,-147060,20671,-4496,Spoofed
-52134,-103009,-304409,-147059,20672,-4495,Spoofed
-52133,-103008,-304408,-147058,20673,-4494,Spoofed
-52132,-103007,-304407,-147057,20674,-4493,Spoofed
-52131,-103006,-304406,-147056,20675,-4492,Spoofed
-52130,-103005,-304405,-147055,20676,-4491,Spoofed
-52129,-103004,-304404,-147054,20677,-4490,Spoofed
-52128,-103003,-304403,-147053,20678,-4489,Spoofed
-52127,-103002,-304402,-147052,20679,-4488,Spoofed
-52126,-103001,-304401,-147051,20680,-4487,Spoofed
-52125,-103000,-304400,-147050,20681,-4486,Spoofed
-52124,-102999,-304399,-147049,20682,-4485,Spoofed
-52123,-102998,-304398,-147048,20683,-4484,Spoofed
-52122,-102997,-304397,-147047,20684,-4483,Spoofed
-52121,-102996,-304396,-147046,20685,-4482,Spoofed
-52120,-102995,-304395,-147045,20686,-4481,Spoofed
-52119,-102994,-304394,-147044,20687,-4480,Spoofed
-52118,-102993,-304393,-147043,20688,-4479,Spoofed
-52117,-102992,-304392,-147042,20689,-4478,Spoofed
-52116,-102991,-304391,-147041,20690,-4477,Spoofed
-52115,-102990,-304390,-147040,20691,-4476,Spoofed
-52114,-102989,-304389,-147039,20692,-4475,Spoofed
-52113,-102988,-304388,-147038,20693,-4474,Spoofed
-52112,-102987,-304387,-147037,20694,-4473,Spoofed
-52111,-102986,-304386,-147036,20695,-4472,Spoofed
-52110,-102985,-304385,-147035,20696,-4471,Spoofed
-52109,-102984,-304384,-147034,20697,-4470,Spoofed
-52108,-102983,-304383,-147033,20698,-4469,Spoofed
-52107,-102982,-304382,-147032,20699,-4468,Spoofed
-52106,-102981,-304381,-147031,20700,-4467,Spoofed
-52105,-102980,-304380,-147030,20701,-4466,Spoofed
-52104,-102979,-304379,-147029,20702,-4465,Spoofed
-52103,-102978,-304378,-147028,20703,-4464,Spoofed
-52102,-102977,-304377,-147027,20704,-4463,Spoofed
-52101,-102976,-304376,-147026,20705,-4462,Spoofed
-52100,-102975,-304375,-147025,20706,-4461,Spoofed
-52099,-102974,-304374,-147024,20707,-4460,Spoofed
-52098,-102973,-304373,-147023,20708,-4459,Spoofed
-52097,-102972,-304372,-147022,20709,-4458,Spoofed
-52096,-102971,-304371,-147021,20710,-4457,Spoofed
-52095,-102970,-304370,-147020,20711,-4456,Spoofed
-52094,-102969,-304369,-147019,20712,-4455,Spoofed
-52093,-102968,-304368,-147018,20713,-4454,Spoofed
-52092,-102967,-304367,-147017,20714,-4453,Spoofed
-52091,-102966,-304366,-147016,20715,-4452,Spoofed
-52090,-102965,-304365,-147015,20716,-4451,Spoofed
-52089,-102964,-304364,-147014,20717,-4450,Spoofed
-52088,-102963,-304363,-147013,20718,-4449,Spoofed
-52087,-102962,-304362,-147012,20719,-4448,Spoofed
-52086,-102961,-304361,-147011,20720,-4447,Spoofed
-52085,-102960,-304360,-147010,20721,-4446,Spoofed
-52084,-102959,-304359,-147009,20722,-4445,Spoofed
-52083,-102958,-304358,-147008,20723,-4444,Spoofed
-52082,-102957,-304357,-147007,20724,-4443,Spoofed
-52081,-102956,-304356,-147006,20725,-4442,Spoofed
-52080,-102955,-304355,-147005,20726,-4441,Spoofed
-52079,-102954,-304354,-147004,20727,-4440,Spoofed
-52078,-102953,-304353,-147003,20728,-4439,Spoofed
-52077,-102952,-304352,-147002,20729,-4438,Spoofed
-52076,-102951,-304351,-147001,20730,-4437,Spoofed
-52075,-102950,-304350,-147000,20731,-4436,Spoofed
-52074,-102949,-304349,-146999,20732,-4435,Spoofed
-52073,-102948,-304348,-146998,20733,-4434,Spoofed
-52072,-102947,-304347,-146997,20734,-4433,Spoofed
-52071,-102946,-304346,-146996,20735,-4432,Spoofed
-52070,-102945,-304345,-146995,20736,-4431,Spoofed
-52069,-102944,-304344,-146994,20737,-4430,Spoofed
-52068,-102943,-304343,-146993,20738,-4429,Spoofed
-52067,-102942,-304342,-146992,20739,-4428,Spoofed
-52066,-102941,-304341,-146991,20740,-4427,Spoofed
-52065,-102940,-304340,-146990,20741,-4426,Spoofed
-52064,-102939,-304339,-146989,20742,-4425,Spoofed
-52063,-102938,-304338,-146988,20743,-4424,Spoofed
-52062,-102937,-304337,-146987,20744,-4423,Spoofed
-52061,-102936,-304336,-146986,20745,-4422,Spoofed
-52060,-102935,-304335,-146985,20746,-4421,Spoofed
-52059,-102934,-304334,-146984,20747,-4420,Spoofed
-52058,-102933,-304333,-146983,20748,-4419,Spoofed
-52057,-102932,-304332,-146982,20749,-4418,Spoofed
-52056,-102931,-304331,-146981,20750,-4417,Spoofed
-52055,-102930,-304330,-146980,20751,-4416,Spoofed
-52054,-102929,-304329,-146979,20752,-4415,Spoofed
-52053,-102928,-304328,-146978,20753,-4414,Spoofed
-52052,-102927,-304327,-146977,20754,-4413,Spoofed
-52051,-102926,-304326,-146976,20755,-4412,Spoofed
-52050,-102925,-304325,-146975,20756,-4411,Spoofed
-52049,-102924,-304324,-146974,20757,-4410,Spoofed
-52048,-102923,-304323,-146973,20758,-4409,Spoofed
-52047,-102922,-304322,-146972,20759,-4408,Spoofed
-52046,-102921,-304321,-146971,20760,-4407,Spoofed
-52045,-102920,-304320,-146970,20761,-4406,Spoofed
-52044,-102919,-304319,-146969,20762,-4405,Spoofed
-52043,-102918,-304318,-146968,20763,-4404,Spoofed
-52042,-102917,-304317,-146967,20764,-4403,Spoofed
-52041,-102916,-304316,-146966,20765,-4402,Spoofed
-52040,-102915,-304315,-146965,20766,-4401,Spoofed
-52039,-102914,-304314,-146964,20767,-4400,Spoofed
-52038,-102913,-304313,-146963,20768,-4399,Spoofed
-52037,-102912,-304312,-146962,20769,-4398,Spoofed
-52036,-102911,-304311,-146961,20770,-4397,Spoofed
-52035,-102910,-304310,-146960,20771,-4396,Spoofed
-52034,-102909,-304309,-146959,20772,-4395,Spoofed
-52033,-102908,-304308,-146958,20773,-4394,Spoofed
-52032,-102907,-304307,-146957,20774,-4393,Spoofed
-52031,-102906,-304306,-146956,20775,-4392,Spoofed
-52030,-102905,-304305,-146955,20776,-4391,Spoofed
-52029,-102904,-304304,-146954,20777,-4390,Spoofed
-52028,-102903,-304303,-146953,20778,-4389,Spoofed
-52027,-102902,-304302,-146952,20779,-4388,Spoofed
-52026,-102901,-304301,-146951,20780,-4387,Spoofed
-52025,-102900,-304300,-146950,20781,-4386,Spoofed
-52024,-102899,-304299,-146949,20782,-4385,Spoofed
-52023,-102898,-304298,-146948,20783,-4384,Spoofed
-52022,-102897,-304297,-146947,20784,-4383,Spoofed
-52021,-102896,-304296,-146946,20785,-4382,Spoofed
-52020,-102895,-304295,-146945,20786,-4381,Spoofed
-52019,-102894,-304294,-146944,20787,-4380,Spoofed
-52018,-102893,-304293,-146943,20788,-4379,Spoofed
-52017,-102892,-304292,-146942,20789,-4378,Spoofed
-52016,-102891,-304291,-146941,20790,-4377,Spoofed
-52015,-102890,-304290,-146940,20791,-4376,Spoofed
-52014,-102889,-304289,-146939,20792,-4375,Spoofed
-52013,-102888,-304288,-146938,20793,-4374,Spoofed
-52012,-102887,-304287,-146937,20794,-4373,Spoofed
-52011,-102886,-304286,-146936,20795,-4372,Spoofed
-52010,-102885,-304285,-146935,20796,-4371,Spoofed
-52009,-102884,-304284,-146934,20797,-4370,Spoofed
-52008,-102883,-304283,-146933,20798,-4369,Spoofed
-52007,-102882,-304282,-146932,20799,-4368,Spoofed
-52006,-102881,-304281,-146931,20800,-4367,Spoofed
-52005,-102880,-304280,-146930,20801,-4366,Spoofed
-52004,-102879,-304279,-146929,20802,-4365,Spoofed
-52003,-102878,-304278,-146928,20803,-4364,Spoofed
-52002,-102877,-304277,-146927,20804,-4363,Spoofed
-52001,-102876,-304276,-146926,20805,-4362,Spoofed
-52000,-102875,-304275,-146925,20806,-4361,Spoofed
-51999,-102874,-304274,-146924,20807,-4360,Spoofed
-51998,-102873,-304273,-146923,20808,-4359,Spoofed
-51997,-102872,-304272,-146922,20809,-4358,Spoofed
-51996,-102871,-304271,-146921,20810,-4357,Spoofed
-51995,-102870,-304270,-146920,20811,-4356,Spoofed
-51994,-102869,-304269,-146919,20812,-4355,Spoofed
-51993,-102868,-304268,-146918,20813,-4354,Spoofed
-51992,-102867,-304267,-146917,20814,-4353,Spoofed
-51991,-102866,-304266,-146916,20815,-4352,Spoofed
-51990,-102865,-304265,-146915,20816,-4351,Spoofed
-51989,-102864,-304264,-146914,20817,-4350,Spoofed
-51988,-102863,-304263,-146913,20818,-4349,Spoofed
-51987,-102862,-304262,-146912,20819,-4348,Spoofed
-51986,-102861,-304261,-146911,20820,-4347,Spoofed
-51985,-102860,-304260,-146910,20821,-4346,Spoofed
-51984,-102859,-304259,-146909,20822,-4345,Spoofed
-51983,-102858,-304258,-146908,20823,-4344,Spoofed
-51982,-102857,-304257,-146907,20824,-4343,Spoofed
-51981,-102856,-304256,-146906,20825,-4342,Spoofed
-51980,-102855,-304255,-146905,20826,-4341,Spoofed
-51979,-102854,-304254,-146904,20827,-4340,Spoofed
-51978,-102853,-304253,-146903,20828,-4339,Spoofed
-51977,-102852,-304252,-146902,20829,-4338,Spoofed
-51976,-102851,-304251,-146901,20830,-4337,Spoofed
-51975,-102850,-304250,-146900,20831,-4336,Spoofed
-51974,-102849,-304249,-146899,20832,-4335,Spoofed
-51973,-102848,-304248,-146898,20833,-4334,Spoofed
-51972,-102847,-304247,-146897,20834,-4333,Spoofed
-51971,-102846,-304246,-146896,20835,-4332,Spoofed
-51970,-102845,-304245,-146895,20836,-4331,Spoofed
-51969,-102844,-304244,-146894,20837,-4330,Spoofed
-51968,-102843,-304243,-146893,20838,-4329,Spoofed
-51967,-102842,-304242,-146892,20839,-4328,Spoofed
-51966,-102841,-304241,-146891,20840,-4327,Spoofed
-51965,-102840,-304240,-146890,20841,-4326,Spoofed
-51964,-102839,-304239,-146889,20842,-4325,Spoofed
-51963,-102838,-304238,-146888,20843,-4324,Spoofed
-51962,-102837,-304237,-146887,20844,-4323,Spoofed
-51961,-102836,-304236,-146886,20845,-4322,Spoofed
-51960,-102835,-304235,-146885,20846,-4321,Spoofed
-51959,-102834,-304234,-146884,20847,-4320,Spoofed
-51958,-102833,-304233,-146883,20848,-4319,Spoofed
-51957,-102832,-304232,-146882,20849,-4318,Spoofed
-51956,-102831,-304231,-146881,20850,-4317,Spoofed
-51955,-102830,-304230,-146880,20851,-4316,Spoofed
-51954,-102829,-304229,-146879,20852,-4315,Spoofed
-51953,-102828,-304228,-146878,20853,-4314,Spoofed
-51952,-102827,-304227,-146877,20854,-4313,Spoofed
-51951,-102826,-304226,-146876,20855,-4312,Spoofed
-51950,-102825,-304225,-146875,20856,-4311,Spoofed
-51949,-102824,-304224,-146874,20857,-4310,Spoofed
-51948,-102823,-304223,-146873,20858,-4309,Spoofed
-51947,-102822,-304222,-146872,20859,-4308,Spoofed
-51946,-102821,-304221,-146871,20860,-4307,Spoofed
-51945,-102820,-304220,-146870,20861,-4306,Spoofed
-51944,-102819,-304219,-146869,20862,-4305,Spoofed
-51943,-102818,-304218,-146868,20863,-4304,Spoofed
-51942,-102817,-304217,-146867,20864,-4303,Spoofed
-51941,-102816,-304216,-146866,20865,-4302,Spoofed
-51940,-102815,-304215,-146865,20866,-4301,Spoofed
-51939,-102814,-304214,-146864,20867,-4300,Spoofed
-51938,-102813,-304213,-146863,20868,-4299,Spoofed
-51937,-102812,-304212,-146862,20869,-4298,Spoofed
-51936,-102811,-304211,-146861,20870,-4297,Spoofed
-51935,-102810,-304210,-146860,20871,-4296,Spoofed
-51934,-102809,-304209,-146859,20872,-4295,Spoofed
-51933,-102808,-304208,-146858,20873,-4294,Spoofed
-51932,-102807,-304207,-146857,20874,-4293,Spoofed
-51931,-102806,-304206,-146856,20875,-4292,Spoofed
-51930,-102805,-304205,-146855,20876,-4291,Spoofed
-51929,-102804,-304204,-146854,20877,-4290,Spoofed
-51928,-102803,-304203,-146853,20878,-4289,Spoofed
-51927,-102802,-304202,-146852,20879,-4288,Spoofed
-51926,-102801,-304201,-146851,20880,-4287,Spoofed
-51925,-102800,-304200,-146850,20881,-4286,Spoofed
-51924,-102799,-304199,-146849,20882,-4285,Spoofed
-51923,-102798,-304198,-146848,20883,-4284,Spoofed
-51922,-102797,-304197,-146847,20884,-4283,Spoofed
-51921,-102796,-304196,-146846,20885,-4282,Spoofed
-51920,-102795,-304195,-146845,20886,-4281,Spoofed
-51919,-102794,-304194,-146844,20887,-4280,Spoofed
-51918,-102793,-304193,-146843,20888,-4279,Spoofed
-51917,-102792,-304192,-146842,20889,-4278,Spoofed
-51916,-102791,-304191,-146841,20890,-4277,Spoofed
-51915,-102790,-304190,-146840,20891,-4276,Spoofed
-51914,-102789,-304189,-146839,20892,-4275,Spoofed
-51913,-102788,-304188,-146838,20893,-4274,Spoofed
-51912,-102787,-304187,-146837,20894,-4273,Spoofed
-51911,-102786,-304186,-146836,20895,-4272,Spoofed
-51910,-102785,-304185,-146835,20896,-4271,Spoofed
-51909,-102784,-304184,-146834,20897,-4270,Spoofed
-51908,-102783,-304183,-146833,20898,-4269,Spoofed
-51907,-102782,-304182,-146832,20899,-4268,Spoofed
-51906,-102781,-304181,-146831,20900,-4267,Spoofed
-51905,-102780,-304180,-146830,20901,-4266,Spoofed
-51904,-102779,-304179,-146829,20902,-4265,Spoofed
-51903,-102778,-304178,-146828,20903,-4264,Spoofed
-51902,-102777,-304177,-146827,20904,-4263,Spoofed
-51901,-102776,-304176,-146826,20905,-4262,Spoofed
-51900,-102775,-304175,-146825,20906,-4261,Spoofed
-51899,-102774,-304174,-146824,20907,-4260,Spoofed
-51898,-102773,-304173,-146823,20908,-4259,Spoofed
-51897,-102772,-304172,-146822,20909,-4258,Spoofed
-51896,-102771,-304171,-146821,20910,-4257,Spoofed
-51895,-102770,-304170,-146820,20911,-4256,Spoofed
-51894,-102769,-304169,-146819,20912,-4255,Spoofed
-51893,-102768,-304168,-146818,20913,-4254,Spoofed
-51892,-102767,-304167,-146817,20914,-4253,Spoofed
-51891,-102766,-304166,-146816,20915,-4252,Spoofed
-51890,-102765,-304165,-146815,20916,-4251,Spoofed
-51889,-102764,-304164,-146814,20917,-4250,Spoofed
-51888,-102763,-304163,-146813,20918,-4249,Spoofed
-51887,-102762,-304162,-146812,20919,-4248,Spoofed
-51886,-102761,-304161,-146811,20920,-4247,Spoofed
-51885,-102760,-304160,-146810,20921,-4246,Spoofed
-51884,-102759,-304159,-146809,20922,-4245,Spoofed
-51883,-102758,-304158,-146808,20923,-4244,Spoofed
-51882,-102757,-304157,-146807,20924,-4243,Spoofed
-51881,-102756,-304156,-146806,20925,-4242,Spoofed
-51880,-102755,-304155,-146805,20926,-4241,Spoofed
-51879,-102754,-304154,-146804,20927,-4240,Spoofed
-51878,-102753,-304153,-146803,20928,-4239,Spoofed
-51877,-102752,-304152,-146802,20929,-4238,Spoofed
-51876,-102751,-304151,-146801,20930,-4237,Spoofed
-51875,-102750,-304150,-146800,20931,-4236,Spoofed
-51874,-102749,-304149,-146799,20932,-4235,Spoofed
-51873,-102748,-304148,-146798,20933,-4234,Spoofed
-51872,-102747,-304147,-146797,20934,-4233,Spoofed
-51871,-102746,-304146,-146796,20935,-4232,Spoofed
-51870,-102745,-304145,-146795,20936,-4231,Spoofed
-51869,-102744,-304144,-146794,20937,-4230,Spoofed
-51868,-102743,-304143,-146793,20938,-4229,Spoofed
-51867,-102742,-304142,-146792,20939,-4228,Spoofed
-51866,-102741,-304141,-146791,20940,-4227,Spoofed
-51865,-102740,-304140,-146790,20941,-4226,Spoofed
-51864,-102739,-304139,-146789,20942,-4225,Spoofed
-51863,-102738,-304138,-146788,20943,-4224,Spoofed
-51862,-102737,-304137,-146787,20944,-4223,Spoofed
-51861,-102736,-304136,-146786,20945,-4222,Spoofed
-51860,-102735,-304135,-146785,20946,-4221,Spoofed
-51859,-102734,-304134,-146784,20947,-4220,Spoofed
-51858,-102733,-304133,-146783,20948,-4219,Spoofed
-51857,-102732,-304132,-146782,20949,-4218,Spoofed
-51856,-102731,-304131,-146781,20950,-4217,Spoofed
-51855,-102730,-304130,-146780,20951,-4216,Spoofed
-51854,-102729,-304129,-146779,20952,-4215,Spoofed
-51853,-102728,-304128,-146778,20953,-4214,Spoofed
-51852,-102727,-304127,-146777,20954,-4213,Spoofed
-51851,-102726,-304126,-146776,20955,-4212,Spoofed
-51850,-102725,-304125,-146775,20956,-4211,Spoofed
-51849,-102724,-304124,-146774,20957,-4210,Spoofed
-51848,-102723,-304123,-146773,20958,-4209,Spoofed
-51847,-102722,-304122,-146772,20959,-4208,Spoofed
-51846,-102721,-304121,-146771,20960,-4207,Spoofed
-51845,-102720,-304120,-146770,20961,-4206,Spoofed
-51844,-102719,-304119,-146769,20962,-4205,Spoofed
-51843,-102718,-304118,-146768,20963,-4204,Spoofed
-51842,-102717,-304117,-146767,20964,-4203,Spoofed
-51841,-102716,-304116,-146766,20965,-4202,Spoofed
-51840,-102715,-304115,-146765,20966,-4201,Spoofed
-51839,-102714,-304114,-146764,20967,-4200,Spoofed
-51838,-102713,-304113,-146763,20968,-4199,Spoofed
-51837,-102712,-304112,-146762,20969,-4198,Spoofed
-51836,-102711,-304111,-146761,20970,-4197,Spoofed
-51835,-102710,-304110,-146760,20971,-4196,Spoofed
-51834,-102709,-304109,-146759,20972,-4195,Spoofed
-51833,-102708,-304108,-146758,20973,-4194,Spoofed
-51832,-102707,-304107,-146757,20974,-4193,Spoofed
-51831,-102706,-304106,-146756,20975,-4192,Spoofed
-51830,-102705,-304105,-146755,20976,-4191,Spoofed
-51829,-102704,-304104,-146754,20977,-4190,Spoofed
-51828,-102703,-304103,-146753,20978,-4189,Spoofed
-51827,-102702,-304102,-146752,20979,-4188,Spoofed
-51826,-102701,-304101,-146751,20980,-4187,Spoofed
-51825,-102700,-304100,-146750,20981,-4186,Spoofed
-51824,-102699,-304099,-146749,20982,-4185,Spoofed
-51823,-102698,-304098,-146748,20983,-4184,Spoofed
-51822,-102697,-304097,-146747,20984,-4183,Spoofed
-51821,-102696,-304096,-146746,20985,-4182,Spoofed
-51820,-102695,-304095,-146745,20986,-4181,Spoofed
-51819,-102694,-304094,-146744,20987,-4180,Spoofed
-51818,-102693,-304093,-146743,20988,-4179,Spoofed
-51817,-102692,-304092,-146742,20989,-4178,Spoofed
-51816,-102691,-304091,-146741,20990,-4177,Spoofed
-51815,-102690,-304090,-146740,20991,-4176,Spoofed
-51814,-102689,-304089,-146739,20992,-4175,Spoofed
-51813,-102688,-304088,-146738,20993,-4174,Spoofed
-51812,-102687,-304087,-146737,20994,-4173,Spoofed
-51811,-102686,-304086,-146736,20995,-4172,Spoofed
-51810,-102685,-304085,-146735,20996,-4171,Spoofed
-51809,-102684,-304084,-146734,20997,-4170,Spoofed
-51808,-102683,-304083,-146733,20998,-4169,Spoofed
-51807,-102682,-304082,-146732,20999,-4168,Spoofed
-51806,-102681,-304081,-146731,21000,-4167,Spoofed
-51805,-102680,-304080,-146730,21001,-4166,Spoofed
-51804,-102679,-304079,-146729,21002,-4165,Spoofed
-51803,-102678,-304078,-146728,21003,-4164,Spoofed
-51802,-102677,-304077,-146727,21004,-4163,Spoofed
-51801,-102676,-304076,-146726,21005,-4162,Spoofed
-51800,-102675,-304075,-146725,21006,-4161,Spoofed
-51799,-102674,-304074,-146724,21007,-4160,Spoofed
-51798,-102673,-304073,-146723,21008,-4159,Spoofed
-51797,-102672,-304072,-146722,21009,-4158,Spoofed
-51796,-102671,-304071,-146721,21010,-4157,Spoofed
-51795,-102670,-304070,-146720,21011,-4156,Spoofed
