I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
25949,-96159,-48085,-9668,-46568,-110659,Spoofed
25950,-96158,-48084,-9667,-46567,-110658,Spoofed
25951,-96157,-48083,-9666,-46566,-110657,Spoofed
25952,-96156,-48082,-9665,-46565,-110656,Spoofed
25953,-96155,-48081,-9664,-46564,-110655,Spoofed
25954,-96154,-48080,-9663,-46563,-110654,Spoofed
25955,-96153,-48079,-9662,-46562,-110653,Spoofed
25956,-96152,-48078,-9661,-46561,-110652,Spoofed
25957,-96151,-48077,-9660,-46560,-110651,Spoofed
25958,-96150,-48076,-9659,-46559,-110650,Spoofed
25959,-96149,-48075,-9658,-46558,-110649,Spoofed
25960,-96148,-48074,-9657,-46557,-110648,Spoofed
25961,-96147,-48073,-9656,-46556,-110647,Spoofed
25962,-96146,-48072,-9655,-46555,-110646,Spoofed
25963,-96145,-48071,-9654,-46554,-110645,Spoofed
25964,-96144,-48070,-9653,-46553,-110644,Spoofed
25965,-96143,-48069,-9652,-46552,-110643,Spoofed
25966,-96142,-48068,-9651,-46551,-110642,Spoofed
25967,-96141,-48067,-9650,-46550,-110641,Spoofed
25968,-96140,-48066,-9649,-46549,-110640,Spoofed
25969,-96139,-48065,-9648,-46548,-110639,Spoofed
25970,-96138,-48064,-9647,-46547,-110638,Spoofed
25971,-96137,-48063,-9646,-46546,-110637,Spoofed
25972,-96136,-48062,-9645,-46545,-110636,Spoofed
25973,-96135,-48061,-9644,-46544,-110635,Spoofed
25974,-96134,-48060,-9643,-46543,-110634,Spoofed
25975,-96133,-48059,-9642,-46542,-110633,Spoofed
25976,-96132,-48058,-9641,-46541,-110632,Spoofed
25977,-96131,-48057,-9640,-46540,-110631,Spoofed
25978,-96130,-48056,-9639,-46539,-110630,Spoofed
25979,-96129,-48055,-9638,-46538,-110629,Spoofed
25980,-96128,-48054,-9637,-46537,-110628,Spoofed
25981,-96127,-48053,-9636,-46536,-110627,Spoofed
25982,-96126,-48052,-9635,-46535,-110626,Spoofed
25983,-96125,-48051,-9634,-46534,-110625,Spoofed
25984,-96124,-48050,-9633,-46533,-110624,Spoofed
25985,-96123,-48049,-9632,-46532,-110623,Spoofed
25986,-96122,-48048,-9631,-46531,-110622,Spoofed
25987,-96121,-48047,-9630,-46530,-110621,Spoofed
25988,-96120,-48046,-9629,-46529,-110620,Spoofed
25989,-96119,-48045,-9628,-46528,-110619,Spoofed
25990,-96118,-48044,-9627,-46527,-110618,Spoofed
25991,-96117,-48043,-9626,-46526,-110617,Spoofed
25992,-96116,-48042,-9625,-46525,-110616,Spoofed
25993,-96115,-48041,-9624,-46524,-110615,Spoofed
25994,-96114,-48040,-9623,-46523,-110614,Spoofed
25995,-96113,-48039,-9622,-46522,-110613,Spoofed
25996,-96112,-48038,-9621,-46521,-110612,Spoofed
25997,-96111,-48037,-9620,-46520,-110611,Spoofed
25998,-96110,-48036,-9619,-46519,-110610,Spoofed
25999,-96109,-48035,-9618,-46518,-110609,Spoofed
26000,-96108,-48034,-9617,-46517,-110608,Spoofed
26001,-96107,-48033,-9616,-46516,-110607,Spoofed
26002,-96106,-48032,-9615,-46515,-110606,Spoofed
26003,-96105,-48031,-9614,-46514,-110605,Spoofed
26004,-96104,-48030,-9613,-46513,-110604,Spoofed
26005,-96103,-48029,-9612,-46512,-110603,Spoofed
26006,-96102,-48028,-9611,-46511,-110602,Spoofed
26007,-96101,-48027,-9610,-46510,-110601,Spoofed
26008,-96100,-48026,-9609,-46509,-110600,Spoofed
26009,-96099,-48025,-9608,-46508,-110599,Spoofed
26010,-96098,-48024,-9607,-46507,-110598,Spoofed
26011,-96097,-48023,-9606,-46506,-110597,Spoofed
26012,-96096,-48022,-9605,-46505,-110596,Spoofed
26013,-96095,-48021,-9604,-46504,-110595,Spoofed
26014,-96094,-48020,-9603,-46503,-110594,Spoofed
26015,-96093,-48019,-9602,-46502,-110593,Spoofed
26016,-96092,-48018,-9601,-46501,-110592,Spoofed
26017,-96091,-48017,-9600,-46500,-110591,Spoofed
26018,-96090,-48016,-9599,-46499,-110590,Spoofed
26019,-96089,-48015,-9598,-46498,-110589,Spoofed
26020,-96088,-48014,-9597,-46497,-110588,Spoofed
26021,-96087,-48013,-9596,-46496,-110587,Spoofed
26022,-96086,-48012,-9595,-46495,-110586,Spoofed
26023,-96085,-48011,-9594,-46494,-110585,Spoofed
26024,-96084,-48010,-9593,-46493,-110584,Spoofed
26025,-96083,-48009,-9592,-46492,-110583,Spoofed
26026,-96082,-48008,-9591,-46491,-110582,Spoofed
26027,-96081,-48007,-9590,-46490,-110581,Spoofed
26028,-96080,-48006,-9589,-46489,-110580,Spoofed
26029,-96079,-48005,-9588,-46488,-110579,Spoofed
26030,-96078,-48004,-9587,-46487,-110578,Spoofed
26031,-96077,-48003,-9586,-46486,-110577,Spoofed
26032,-96076,-48002,-9585,-46485,-110576,Spoofed
26033,-96075,-48001,-9584,-46484,-110575,Spoofed
26034,-96074,-48000,-9583,-46483,-110574,Spoofed
26035,-96073,-47999,-9582,-46482,-110573,Spoofed
26036,-96072,-47998,-9581,-46481,-110572,Spoofed
26037,-96071,-47997,-9580,-46480,-110571,Spoofed
26038,-96070,-47996,-9579,-46479,-110570,Spoofed
26039,-96069,-47995,-9578,-46478,-110569,Spoofed
26040,-96068,-47994,-9577,-46477,-110568,Spoofed
26041,-96067,-47993,-9576,-46476,-110567,Spoofed
26042,-96066,-47992,-9575,-46475,-110566,Spoofed
26043,-96065,-47991,-9574,-46474,-110565,Spoofed
26044,-96064,-47990,-9573,-46473,-110564,Spoofed
26045,-96063,-47989,-9572,-46472,-110563,Spoofed
26046,-96062,-47988,-9571,-46471,-110562,Spoofed
26047,-96061,-47987,-9570,-46470,-110561,Spoofed
26048,-96060,-47986,-9569,-46469,-110560,Spoofed
26049,-96059,-47985,-9568,-46468,-110559,Spoofed
26050,-96058,-47984,-9567,-46467,-110558,Spoofed
26051,-96057,-47983,-9566,-46466,-110557,Spoofed
26052,-96056,-47982,-9565,-46465,-110556,Spoofed
26053,-96055,-47981,-9564,-46464,-110555,Spoofed
26054,-96054,-47980,-9563,-46463,-110554,Spoofed
26055,-96053,-47979,-9562,-46462,-110553,Spoofed
26056,-96052,-47978,-9561,-46461,-110552,Spoofed
26057,-96051,-47977,-9560,-46460,-110551,Spoofed
26058,-96050,-47976,-9559,-46459,-110550,Spoofed
26059,-96049,-47975,-9558,-46458,-110549,Spoofed
26060,-96048,-47974,-9557,-46457,-110548,Spoofed
26061,-96047,-47973,-9556,-46456,-110547,Spoofed
26062,-96046,-47972,-9555,-46455,-110546,Spoofed
26063,-96045,-47971,-9554,-46454,-110545,Spoofed
26064,-96044,-47970,-9553,-46453,-110544,Spoofed
26065,-96043,-47969,-9552,-46452,-110543,Spoofed
26066,-96042,-47968,-9551,-46451,-110542,Spoofed
26067,-96041,-47967,-9550,-46450,-110541,Spoofed
26068,-96040,-47966,-9549,-46449,-110540,Spoofed
26069,-96039,-47965,-9548,-46448,-110539,Spoofed
26070,-96038,-47964,-9547,-46447,-110538,Spoofed
26071,-96037,-47963,-9546,-46446,-110537,Spoofed
26072,-96036,-47962,-9545,-46445,-110536,Spoofed
26073,-96035,-47961,-9544,-46444,-110535,Spoofed
26074,-96034,-47960,-9543,-46443,-110534,Spoofed
26075,-96033,-47959,-9542,-46442,-110533,Spoofed
26076,-96032,-47958,-9541,-46441,-110532,Spoofed
26077,-96031,-47957,-9540,-46440,-110531,Spoofed
26078,-96030,-47956,-9539,-46439,-110530,Spoofed
26079,-96029,-47955,-9538,-46438,-110529,Spoofed
26080,-96028,-47954,-9537,-46437,-110528,Spoofed
26081,-96027,-47953,-9536,-46436,-110527,Spoofed
26082,-96026,-47952,-9535,-46435,-110526,Spoofed
26083,-96025,-47951,-9534,-46434,-110525,Spoofed
26084,-96024,-47950,-9533,-46433,-110524,Spoofed
26085,-96023,-47949,-9532,-46432,-110523,Spoofed
26086,-96022,-47948,-9531,-46431,-110522,Spoofed
26087,-96021,-47947,-9530,-46430,-110521,Spoofed
26088,-96020,-47946,-9529,-46429,-110520,Spoofed
26089,-96019,-47945,-9528,-46428,-110519,Spoofed
26090,-96018,-47944,-9527,-46427,-110518,Spoofed
26091,-96017,-47943,-9526,-46426,-110517,Spoofed
26092,-96016,-47942,-9525,-46425,-110516,Spoofed
26093,-96015,-47941,-9524,-46424,-110515,Spoofed
26094,-96014,-47940,-9523,-46423,-110514,Spoofed
26095,-96013,-47939,-9522,-46422,-110513,Spoofed
26096,-96012,-47938,-9521,-46421,-110512,Spoofed
26097,-96011,-47937,-9520,-46420,-110511,Spoofed
26098,-96010,-47936,-9519,-46419,-110510,Spoofed
26099,-96009,-47935,-9518,-46418,-110509,Spoofed
26100,-96008,-47934,-9517,-46417,-110508,Spoofed
26101,-96007,-47933,-9516,-46416,-110507,Spoofed
26102,-96006,-47932,-9515,-46415,-110506,Spoofed
26103,-96005,-47931,-9514,-46414,-110505,Spoofed
26104,-96004,-47930,-9513,-46413,-110504,Spoofed
26105,-96003,-47929,-9512,-46412,-110503,Spoofed
26106,-96002,-47928,-9511,-46411,-110502,Spoofed
26107,-96001,-47927,-9510,-46410,-110501,Spoofed
26108,-96000,-47926,-9509,-46409,-110500,Spoofed
26109,-95999,-47925,-9508,-46408,-110499,Spoofed
26110,-95998,-47924,-9507,-46407,-110498,Spoofed
26111,-95997,-47923,-9506,-46406,-110497,Spoofed
26112,-95996,-47922,-9505,-46405,-110496,Spoofed
26113,-95995,-47921,-9504,-46404,-110495,Spoofed
26114,-95994,-47920,-9503,-46403,-110494,Spoofed
26115,-95993,-47919,-9502,-46402,-110493,Spoofed
26116,-95992,-47918,-9501,-46401,-110492,Spoofed
26117,-95991,-47917,-9500,-46400,-110491,Spoofed
26118,-95990,-47916,-9499,-46399,-110490,Spoofed
26119,-95989,-47915,-9498,-46398,-110489,Spoofed
26120,-95988,-47914,-9497,-46397,-110488,Spoofed
26121,-95987,-47913,-9496,-46396,-110487,Spoofed
26122,-95986,-47912,-9495,-46395,-110486,Spoofed
26123,-95985,-47911,-9494,-46394,-110485,Spoofed
26124,-95984,-47910,-9493,-46393,-110484,Spoofed
26125,-95983,-47909,-9492,-46392,-110483,Spoofed
26126,-95982,-47908,-9491,-46391,-110482,Spoofed
26127,-95981,-47907,-9490,-46390,-110481,Spoofed
26128,-95980,-47906,-9489,-46389,-110480,Spoofed
26129,-95979,-47905,-9488,-46388,-110479,Spoofed
26130,-95978,-47904,-9487,-46387,-110478,Spoofed
26131,-95977,-47903,-9486,-46386,-110477,Spoofed
26132,-95976,-47902,-9485,-46385,-110476,Spoofed
26133,-95975,-47901,-9484,-46384,-110475,Spoofed
26134,-95974,-47900,-9483,-46383,-110474,Spoofed
26135,-95973,-47899,-9482,-46382,-110473,Spoofed
26136,-95972,-47898,-9481,-46381,-110472,Spoofed
26137,-95971,-47897,-9480,-46380,-110471,Spoofed
26138,-95970,-47896,-9479,-46379,-110470,Spoofed
26139,-95969,-47895,-9478,-46378,-110469,Spoofed
26140,-95968,-47894,-9477,-46377,-110468,Spoofed
26141,-95967,-47893,-9476,-46376,-110467,Spoofed
26142,-95966,-47892,-9475,-46375,-110466,Spoofed
26143,-95965,-47891,-9474,-46374,-110465,Spoofed
26144,-95964,-47890,-9473,-46373,-110464,Spoofed
26145,-95963,-47889,-9472,-46372,-110463,Spoofed
26146,-95962,-47888,-9471,-46371,-110462,Spoofed
26147,-95961,-47887,-9470,-46370,-110461,Spoofed
26148,-95960,-47886,-9469,-46369,-110460,Spoofed
26149,-95959,-47885,-9468,-46368,-110459,Spoofed
26150,-95958,-47884,-9467,-46367,-110458,Spoofed
26151,-95957,-47883,-9466,-46366,-110457,Spoofed
26152,-95956,-47882,-9465,-46365,-110456,Spoofed
26153,-95955,-47881,-9464,-46364,-110455,Spoofed
26154,-95954,-47880,-9463,-46363,-110454,Spoofed
26155,-95953,-47879,-9462,-46362,-110453,Spoofed
26156,-95952,-47878,-9461,-46361,-110452,Spoofed
26157,-95951,-47877,-9460,-46360,-110451,Spoofed
26158,-95950,-47876,-9459,-46359,-110450,Spoofed
26159,-95949,-47875,-9458,-46358,-110449,Spoofed
26160,-95948,-47874,-9457,-46357,-110448,Spoofed
26161,-95947,-47873,-9456,-46356,-110447,Spoofed
26162,-95946,-47872,-9455,-46355,-110446,Spoofed
26163,-95945,-47871,-9454,-46354,-110445,Spoofed
26164,-95944,-47870,-9453,-46353,-110444,Spoofed
26165,-95943,-47869,-9452,-46352,-110443,Spoofed
26166,-95942,-47868,-9451,-46351,-110442,Spoofed
26167,-95941,-47867,-9450,-46350,-110441,Spoofed
26168,-95940,-47866,-9449,-46349,-110440,Spoofed
26169,-95939,-47865,-9448,-46348,-110439,Spoofed
26170,-95938,-47864,-9447,-46347,-110438,Spoofed
26171,-95937,-47863,-9446,-46346,-110437,Spoofed
26172,-95936,-47862,-9445,-46345,-110436,Spoofed
26173,-95935,-47861,-9444,-46344,-110435,Spoofed
26174,-95934,-47860,-9443,-46343,-110434,Spoofed
26175,-95933,-47859,-9442,-46342,-110433,Spoofed
26176,-95932,-47858,-9441,-46341,-110432,Spoofed
26177,-95931,-47857,-9440,-46340,-110431,Spoofed
26178,-95930,-47856,-9439,-46339,-110430,Spoofed
26179,-95929,-47855,-9438,-46338,-110429,Spoofed
26180,-95928,-47854,-9437,-46337,-110428,Spoofed
26181,-95927,-47853,-9436,-46336,-110427,Spoofed
26182,-95926,-47852,-9435,-46335,-110426,Spoofed
26183,-95925,-47851,-9434,-46334,-110425,Spoofed
26184,-95924,-47850,-9433,-46333,-110424,Spoofed
26185,-95923,-47849,-9432,-46332,-110423,Spoofed
26186,-95922,-47848,-9431,-46331,-110422,Spoofed
26187,-95921,-47847,-9430,-46330,-110421,Spoofed
26188,-95920,-47846,-9429,-46329,-110420,Spoofed
26189,-95919,-47845,-9428,-46328,-110419,Spoofed
26190,-95918,-47844,-9427,-46327,-110418,Spoofed
26191,-95917,-47843,-9426,-46326,-110417,Spoofed
26192,-95916,-47842,-9425,-46325,-110416,Spoofed
26193,-95915,-47841,-9424,-46324,-110415,Spoofed
26194,-95914,-47840,-9423,-46323,-110414,Spoofed
26195,-95913,-47839,-9422,-46322,-110413,Spoofed
26196,-95912,-47838,-9421,-46321,-110412,Spoofed
26197,-95911,-47837,-9420,-46320,-110411,Spoofed
26198,-95910,-47836,-9419,-46319,-110410,Spoofed
26199,-95909,-47835,-9418,-46318,-110409,Spoofed
26200,-95908,-47834,-9417,-46317,-110408,Spoofed
26201,-95907,-47833,-9416,-46316,-110407,Spoofed
26202,-95906,-47832,-9415,-46315,-110406,Spoofed
26203,-95905,-47831,-9414,-46314,-110405,Spoofed
26204,-95904,-47830,-9413,-46313,-110404,Spoofed
26205,-95903,-47829,-9412,-46312,-110403,Spoofed
26206,-95902,-47828,-9411,-46311,-110402,Spoofed
26207,-95901,-47827,-9410,-46310,-110401,Spoofed
26208,-95900,-47826,-9409,-46309,-110400,Spoofed
26209,-95899,-47825,-9408,-46308,-110399,Spoofed
26210,-95898,-47824,-9407,-46307,-110398,Spoofed
26211,-95897,-47823,-9406,-46306,-110397,Spoofed
26212,-95896,-47822,-9405,-46305,-110396,Spoofed
26213,-95895,-47821,-9404,-46304,-110395,Spoofed
26214,-95894,-47820,-9403,-46303,-110394,Spoofed
26215,-95893,-47819,-9402,-46302,-110393,Spoofed
26216,-95892,-47818,-9401,-46301,-110392,Spoofed
26217,-95891,-47817,-9400,-46300,-110391,Spoofed
26218,-95890,-47816,-9399,-46299,-110390,Spoofed
26219,-95889,-47815,-9398,-46298,-110389,Spoofed
26220,-95888,-47814,-9397,-46297,-110388,Spoofed
26221,-95887,-47813,-9396,-46296,-110387,Spoofed
26222,-95886,-47812,-9395,-46295,-110386,Spoofed
26223,-95885,-47811,-9394,-46294,-110385,Spoofed
26224,-95884,-47810,-9393,-46293,-110384,Spoofed
26225,-95883,-47809,-9392,-46292,-110383,Spoofed
26226,-95882,-47808,-9391,-46291,-110382,Spoofed
26227,-95881,-47807,-9390,-46290,-110381,Spoofed
26228,-95880,-47806,-9389,-46289,-110380,Spoofed
26229,-95879,-47805,-9388,-46288,-110379,Spoofed
26230,-95878,-47804,-9387,-46287,-110378,Spoofed
26231,-95877,-47803,-9386,-46286,-110377,Spoofed
26232,-95876,-47802,-9385,-46285,-110376,Spoofed
26233,-95875,-47801,-9384,-46284,-110375,Spoofed
26234,-95874,-47800,-9383,-46283,-110374,Spoofed
26235,-95873,-47799,-9382,-46282,-110373,Spoofed
26236,-95872,-47798,-9381,-46281,-110372,Spoofed
26237,-95871,-47797,-9380,-46280,-110371,Spoofed
26238,-95870,-47796,-9379,-46279,-110370,Spoofed
26239,-95869,-47795,-9378,-46278,-110369,Spoofed
26240,-95868,-47794,-9377,-46277,-110368,Spoofed
26241,-95867,-47793,-9376,-46276,-110367,Spoofed
26242,-95866,-47792,-9375,-46275,-110366,Spoofed
26243,-95865,-47791,-9374,-46274,-110365,Spoofed
26244,-95864,-47790,-9373,-46273,-110364,Spoofed
26245,-95863,-47789,-9372,-46272,-110363,Spoofed
26246,-95862,-47788,-9371,-46271,-110362,Spoofed
26247,-95861,-47787,-9370,-46270,-110361,Spoofed
26248,-95860,-47786,-9369,-46269,-110360,Spoofed
26249,-95859,-47785,-9368,-46268,-110359,Spoofed
26250,-95858,-47784,-9367,-46267,-110358,Spoofed
26251,-95857,-47783,-9366,-46266,-110357,Spoofed
26252,-95856,-47782,-9365,-46265,-110356,Spoofed
26253,-95855,-47781,-9364,-46264,-110355,Spoofed
26254,-95854,-47780,-9363,-46263,-110354,Spoofed
26255,-95853,-47779,-9362,-46262,-110353,Spoofed
26256,-95852,-47778,-9361,-46261,-110352,Spoofed
26257,-95851,-47777,-9360,-46260,-110351,Spoofed
26258,-95850,-47776,-9359,-46259,-110350,Spoofed
26259,-95849,-47775,-9358,-46258,-110349,Spoofed
26260,-95848,-47774,-9357,-46257,-110348,Spoofed
26261,-95847,-47773,-9356,-46256,-110347,Spoofed
26262,-95846,-47772,-9355,-46255,-110346,Spoofed
26263,-95845,-47771,-9354,-46254,-110345,Spoofed
26264,-95844,-47770,-9353,-46253,-110344,Spoofed
26265,-95843,-47769,-9352,-46252,-110343,Spoofed
26266,-95842,-47768,-9351,-46251,-110342,Spoofed
26267,-95841,-47767,-9350,-46250,-110341,Spoofed
26268,-95840,-47766,-9349,-46249,-110340,Spoofed
26269,-95839,-47765,-9348,-46248,-110339,Spoofed
26270,-95838,-47764,-9347,-46247,-110338,Spoofed
26271,-95837,-47763,-9346,-46246,-110337,Spoofed
26272,-95836,-47762,-9345,-46245,-110336,Spoofed
26273,-95835,-47761,-9344,-46244,-110335,Spoofed
26274,-95834,-47760,-9343,-46243,-110334,Spoofed
26275,-95833,-47759,-9342,-46242,-110333,Spoofed
26276,-95832,-47758,-9341,-46241,-110332,Spoofed
26277,-95831,-47757,-9340,-46240,-110331,Spoofed
26278,-95830,-47756,-9339,-46239,-110330,Spoofed
26279,-95829,-47755,-9338,-46238,-110329,Spoofed
26280,-95828,-47754,-9337,-46237,-110328,Spoofed
26281,-95827,-47753,-9336,-46236,-110327,Spoofed
26282,-95826,-47752,-9335,-46235,-110326,Spoofed
26283,-95825,-47751,-9334,-46234,-110325,Spoofed
26284,-95824,-47750,-9333,-46233,-110324,Spoofed
26285,-95823,-47749,-9332,-46232,-110323,Spoofed
26286,-95822,-47748,-9331,-46231,-110322,Spoofed
26287,-95821,-47747,-9330,-46230,-110321,Spoofed
26288,-95820,-47746,-9329,-46229,-110320,Spoofed
26289,-95819,-47745,-9328,-46228,-110319,Spoofed
26290,-95818,-47744,-9327,-46227,-110318,Spoofed
26291,-95817,-47743,-9326,-46226,-110317,Spoofed
26292,-95816,-47742,-9325,-46225,-110316,Spoofed
26293,-95815,-47741,-9324,-46224,-110315,Spoofed
26294,-95814,-47740,-9323,-46223,-110314,Spoofed
26295,-95813,-47739,-9322,-46222,-110313,Spoofed
26296,-95812,-47738,-9321,-46221,-110312,Spoofed
26297,-95811,-47737,-9320,-46220,-110311,Spoofed
26298,-95810,-47736,-9319,-46219,-110310,Spoofed
26299,-95809,-47735,-9318,-46218,-110309,Spoofed
26300,-95808,-47734,-9317,-46217,-110308,Spoofed
26301,-95807,-47733,-9316,-46216,-110307,Spoofed
26302,-95806,-47732,-9315,-46215,-110306,Spoofed
26303,-95805,-47731,-9314,-46214,-110305,Spoofed
26304,-95804,-47730,-9313,-46213,-110304,Spoofed
26305,-95803,-47729,-9312,-46212,-110303,Spoofed
26306,-95802,-47728,-9311,-46211,-110302,Spoofed
26307,-95801,-47727,-9310,-46210,-110301,Spoofed
26308,-95800,-47726,-9309,-46209,-110300,Spoofed
26309,-95799,-47725,-9308,-46208,-110299,Spoofed
26310,-95798,-47724,-9307,-46207,-110298,Spoofed
26311,-95797,-47723,-9306,-46206,-110297,Spoofed
26312,-95796,-47722,-9305,-46205,-110296,Spoofed
26313,-95795,-47721,-9304,-46204,-110295,Spoofed
26314,-95794,-47720,-9303,-46203,-110294,Spoofed
26315,-95793,-47719,-9302,-46202,-110293,Spoofed
26316,-95792,-47718,-9301,-46201,-110292,Spoofed
26317,-95791,-47717,-9300,-46200,-110291,Spoofed
26318,-95790,-47716,-9299,-46199,-110290,Spoofed
26319,-95789,-47715,-9298,-46198,-110289,Spoofed
26320,-95788,-47714,-9297,-46197,-110288,Spoofed
26321,-95787,-47713,-9296,-46196,-110287,Spoofed
26322,-95786,-47712,-9295,-46195,-110286,Spoofed
26323,-95785,-47711,-9294,-46194,-110285,Spoofed
26324,-95784,-47710,-9293,-46193,-110284,Spoofed
26325,-95783,-47709,-9292,-46192,-110283,Spoofed
26326,-95782,-47708,-9291,-46191,-110282,Spoofed
26327,-95781,-47707,-9290,-46190,-110281,Spoofed
26328,-95780,-47706,-9289,-46189,-110280,Spoofed
26329,-95779,-47705,-9288,-46188,-110279,Spoofed
26330,-95778,-47704,-9287,-46187,-110278,Spoofed
26331,-95777,-47703,-9286,-46186,-110277,Spoofed
26332,-95776,-47702,-9285,-46185,-110276,Spoofed
26333,-95775,-47701,-9284,-46184,-110275,Spoofed
26334,-95774,-47700,-9283,-46183,-110274,Spoofed
26335,-95773,-47699,-9282,-46182,-110273,Spoofed
26336,-95772,-47698,-9281,-46181,-110272,Spoofed
26337,-95771,-47697,-9280,-46180,-110271,Spoofed
26338,-95770,-47696,-9279,-46179,-110270,Spoofed
26339,-95769,-47695,-9278,-46178,-110269,Spoofed
26340,-95768,-47694,-9277,-46177,-110268,Spoofed
26341,-95767,-47693,-9276,-46176,-110267,Spoofed
26342,-95766,-47692,-9275,-46175,-110266,Spoofed
26343,-95765,-47691,-9274,-46174,-110265,Spoofed
26344,-95764,-47690,-9273,-46173,-110264,Spoofed
26345,-95763,-47689,-9272,-46172,-110263,Spoofed
26346,-95762,-47688,-9271,-46171,-110262,Spoofed
26347,-95761,-47687,-9270,-46170,-110261,Spoofed
26348,-95760,-47686,-9269,-46169,-110260,Spoofed
26349,-95759,-47685,-9268,-46168,-110259,Spoofed
26350,-95758,-47684,-9267,-46167,-110258,Spoofed
26351,-95757,-47683,-9266,-46166,-110257,Spoofed
26352,-95756,-47682,-9265,-46165,-110256,Spoofed
26353,-95755,-47681,-9264,-46164,-110255,Spoofed
26354,-95754,-47680,-9263,-46163,-110254,Spoofed
26355,-95753,-47679,-9262,-46162,-110253,Spoofed
26356,-95752,-47678,-9261,-46161,-110252,Spoofed
26357,-95751,-47677,-9260,-46160,-110251,Spoofed
26358,-95750,-47676,-9259,-46159,-110250,Spoofed
26359,-95749,-47675,-9258,-46158,-110249,Spoofed
26360,-95748,-47674,-9257,-46157,-110248,Spoofed
26361,-95747,-47673,-9256,-46156,-110247,Spoofed
26362,-95746,-47672,-9255,-46155,-110246,Spoofed
26363,-95745,-47671,-9254,-46154,-110245,Spoofed
26364,-95744,-47670,-9253,-46153,-110244,Spoofed
